audit_item_id,generated_id,benchmark_index,video,question,answer,category_id,primary_capability,scene_type,question_type,intent_required,reference_transform,prediction_or_counterfactual,temporal_integration,occlusion_tracking,deformation_tracking,reasoning_level
audit-0096,audit-0096-g01,420,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[Single-Choice] Just as the second red car becomes fully visible, what is the position of the first red car? [Options] A) It is in the middle of the turn. B) It has just completed the turn and is moving away. C) It is just beginning to enter the turn. D) It is no longer visible.",B,2,dynamic_relation,Human-Centric,Single-Choice,0,0,0,1,0,0,intermediate
audit-0096,audit-0096-g02,2281,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[True/False] As the second car slides through the turn, the driver is steering the front wheels in the opposite direction of the turn itself.",True,3,action_goal,Human-Centric,True/False,1,0,0,1,0,0,high
audit-0096,audit-0096-g03,2282,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[Single-Choice] Judging by the second car's orientation and speed as it leaves the frame to the right, what is the most probable immediate outcome of its maneuver? [Options] A) The car will come to an abrupt halt. B) The car will straighten its path and continue driving forward. C) The car will spin out and face the opposite direction. D) The car will continue sliding sideways at the same angle.",B,4,physical_prediction,Human-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0096,audit-0096-g04,2903,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[True/False] As the second car slides through the turn, the driver is steering the front wheels in the opposite direction of the turn itself.",False,3,action_goal,Human-Centric,True/False,1,0,0,1,0,0,high
audit-0096,audit-0096-g05,2905,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[Single-Choice] Judging by the second car's orientation and speed as it leaves the frame to the right, what is the most probable immediate outcome of its maneuver? [Options] A) The car will come to an abrupt halt. B) The car will straighten its path and continue driving forward. C) The car will spin out and face the opposite direction. D) The car will continue sliding sideways at the same angle.",B,4,physical_prediction,Human-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0096,audit-0096-g06,4092,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[True/False] As the second car slides through the turn, the driver is steering the front wheels in the opposite direction of the turn itself.",False,3,action_goal,Human-Centric,True/False,1,0,0,1,0,0,high
audit-0096,audit-0096-g07,4093,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,"[Single-Choice] Judging by the second car's orientation and speed as it leaves the frame to the right, what is the most probable immediate outcome of its maneuver? [Options] A) The car will come to an abrupt halt. B) The car will straighten its path and continue driving forward. C) The car will spin out and face the opposite direction. D) The car will continue sliding sideways at the same angle.",D,4,physical_prediction,Human-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0097,audit-0097-g01,3830,YZSZwejs058_1_0_00_05_271_to_0_00_21_688.mp4,"[Single-Choice] Just before the man reaches the corner, which object that is visible later is completely occluded from the camera's view by the building's corner wall? [Options] A) The red fire alarm box. B) The last photograph on the wall. C) The door with the 'MEN' sign. D) The doorway leading to a staircase.",D,1,occlusion_permanence,Human-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0097,audit-0097-g02,4939,YZSZwejs058_1_0_00_05_271_to_0_00_21_688.mp4,"[Single-Choice] Just before the man reaches the corner, which object that is visible later is completely occluded from the camera's view by the building's corner wall? [Options] A) The red fire alarm box. B) The last photograph on the wall. C) The door with the 'MEN' sign. D) The doorway leading to a staircase.",D,1,occlusion_permanence,Human-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0097,audit-0097-g03,4940,YZSZwejs058_1_0_00_05_271_to_0_00_21_688.mp4,"[Single-Choice] The man walks forward and then makes a single turn. From a fixed (allocentric) viewpoint looking down the first hallway from his starting position, how would his final path be described? [Options] A) He continued straight ahead. B) He turned around and walked back. C) He turned to his left. D) He turned to his right.",C,6,reference_frame,Human-Centric,Single-Choice,0,1,0,1,0,0,high
audit-0098,audit-0098-g01,968,Lk3X_EMY9fw_15_0_04_40_113_to_0_05_16_482.mp4,[Single-Choice] How does the surfer's position relative to the main breaking part of the wave (the white water) change between the first turn (0:03) and the second turn (0:08)? [Options] A) They move farther away from the white water and then closer again. B) They stay at a constant distance from the white water. C) They move closer to the white water and then farther away. D) They are always inside the white water.,A,2,dynamic_relation,Human-Centric,Single-Choice,0,0,0,1,0,0,intermediate
audit-0098,audit-0098-g02,969,Lk3X_EMY9fw_15_0_04_40_113_to_0_05_16_482.mp4,"[True/False] From the camera's fixed viewpoint, the surfer travels primarily from right to left. From the surfer's own perspective, their first major turn is a turn to their right.",True,6,reference_frame,Human-Centric,True/False,0,1,0,0,0,0,high
audit-0099,audit-0099-g01,8149,gImhyG8Ri7w_10_0_01_18_978_to_0_01_32_759.mp4,"[Single-Choice] As the car emerges from behind the concrete wall at the start of the video, which of these front features is the last one to become fully visible? [Options] A) The driver's side headlight. B) The Volkswagen logo in the center of the grille. C) The passenger's side headlight. D) The front license plate area.",C,1,occlusion_permanence,Object-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0099,audit-0099-g02,9089,gImhyG8Ri7w_10_0_01_18_978_to_0_01_32_759.mp4,"[True/False] Based on the car's trajectory and wheel alignment at 0:06, if it had not started to slow down, its projected path would have been straight along the side of the road.",True,4,physical_prediction,Object-Centric,True/False,0,0,1,1,0,0,high
audit-0100,audit-0100-g01,173,X-lAaQRZCMM_6_0_01_09_791_to_0_01_20_004.mp4,"[True/False] By the time the garage door is fully open, its bottom edge is positioned higher than the roof of the white car.",True,2,dynamic_relation,Object-Centric,True/False,0,0,0,1,0,0,intermediate
audit-0100,audit-0100-g02,2158,X-lAaQRZCMM_6_0_01_09_791_to_0_01_20_004.mp4,"[Single-Choice] As the garage door rises, which part of the white car across the street becomes visible first? [Options] A) The roof. B) The wheels. C) The side mirrors. D) The entire car at once.",B,1,occlusion_permanence,Object-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0100,audit-0100-g03,2160,X-lAaQRZCMM_6_0_01_09_791_to_0_01_20_004.mp4,"[Single-Choice] As the garage door opens, which of these objects or features is the LAST to be fully revealed? [Options] A) The entire white car. B) The front door of the house on the far left. C) The top of the street lamp on the right. D) The ground-floor window of the house on the far left.",C,1,occlusion_permanence,Object-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0100,audit-0100-g04,3734,X-lAaQRZCMM_6_0_01_09_791_to_0_01_20_004.mp4,"[True/False] As the vehicle moves forward and to the left, the car's left A-pillar moves across the field of view, eventually revealing a wooden fence that was initially occluded.",True,1,occlusion_permanence,Human-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0100,audit-0100-g05,4830,X-lAaQRZCMM_6_0_01_09_791_to_0_01_20_004.mp4,"[True/False] As the vehicle moves forward and to the left, the car's left A-pillar moves across the field of view, eventually revealing a wooden fence that was initially occluded.",False,1,occlusion_permanence,Human-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0101,audit-0101-g01,403,D39Xmg7PEew_28_0_05_27_360_to_0_05_43_443.mp4,"[True/False] The trajectory of the fish, as it is being pulled through the water before being lifted, is primarily from a distant point toward the camera's location.",False,2,dynamic_relation,Human-Centric,True/False,0,0,0,1,0,0,intermediate
audit-0102,audit-0102-g01,2201,GIZXp3foP9g_22_0_04_56_896_to_0_05_11_477.mp4,"[True/False] Based entirely on the difference in acceleration between the two motorcycles within the first two seconds of the race, it is predictable that the motorcycle in the right lane will maintain its lead.",False,4,physical_prediction,Human-Centric,True/False,0,0,1,1,0,0,high
audit-0102,audit-0102-g02,2814,GIZXp3foP9g_22_0_04_56_896_to_0_05_11_477.mp4,"[True/False] Based entirely on the difference in acceleration between the two motorcycles within the first two seconds of the race, it is predictable that the motorcycle in the right lane will maintain its lead.",True,4,physical_prediction,Human-Centric,True/False,0,0,1,1,0,0,high
audit-0102,audit-0102-g03,4042,GIZXp3foP9g_22_0_04_56_896_to_0_05_11_477.mp4,"[True/False] Based entirely on the difference in acceleration between the two motorcycles within the first two seconds of the race, it is predictable that the motorcycle in the right lane will maintain its lead.",False,4,physical_prediction,Human-Centric,True/False,0,0,1,1,0,0,high
audit-0102,audit-0102-g04,4043,GIZXp3foP9g_22_0_04_56_896_to_0_05_11_477.mp4,"[Single-Choice] Near the end of the video, from the perspective of the spectators in the stands, a train is moving in the background. What is the direction of the train's movement relative to the direction the motorcycles are racing? [Options] A) The train is moving in the same direction as the motorcycles. B) The train is moving in the opposite direction of the motorcycles. C) The train is moving from left to right, perpendicular to the motorcycles' path. D) The train is moving from right to left, perpendicular to the motorcycles' path.",B,6,reference_frame,Human-Centric,Single-Choice,0,1,0,0,0,0,high
audit-0103,audit-0103-g01,8905,iNkzts_Mclw_8_0_01_01_784_to_0_01_24_716.mp4,"[True/False] The camera's viewpoint is stationary in the water, observing the person's actions from a distance.",False,6,reference_frame,Human-Centric,True/False,0,1,0,0,0,0,high
audit-0104,audit-0104-g01,2144,G4LR05OjQKc_32_0_06_51_100_to_0_07_23_833.mp4,[Multiple-Select] Observe the movement in the driver's footwell when the adjustment button is used. Which of the following objects remain in a fixed position relative to the floor mat? (Select all that apply) [Options] A) The brake pedal. B) The accelerator pedal. C) The steering column. D) The parking brake pedal.,"C, D",5,deformation_state,Human-Centric,Multiple-Select,0,0,0,1,0,1,intermediate
audit-0104,audit-0104-g02,2754,G4LR05OjQKc_32_0_06_51_100_to_0_07_23_833.mp4,[Multiple-Select] Observe the movement in the driver's footwell when the adjustment button is used. Which of the following objects remain in a fixed position relative to the floor mat? (Select all that apply) [Options] A) The brake pedal. B) The accelerator pedal. C) The steering column. D) The parking brake pedal.,"C, D",5,deformation_state,Human-Centric,Multiple-Select,0,0,0,1,0,1,intermediate
audit-0104,audit-0104-g03,4008,G4LR05OjQKc_32_0_06_51_100_to_0_07_23_833.mp4,[Multiple-Select] Observe the movement in the driver's footwell when the adjustment button is used. Which of the following objects remain in a fixed position relative to the floor mat? (Select all that apply) [Options] A) The brake pedal. B) The accelerator pedal. C) The steering column. D) The parking brake pedal.,"C, D",5,deformation_state,Human-Centric,Multiple-Select,0,0,0,1,0,1,intermediate
audit-0105,audit-0105-g01,5312,spFoINSFQOs_70_0_08_18_414_to_0_08_43_397.mp4,"[Single-Choice] The man is using a tool in his right hand to scrape an object in his left. Based on the direction of force application, what is the primary purpose of the tool's movement from the right side of the frame towards the left? [Options] A) To remove material from the object. B) To reposition the tool for the next scraping stroke. C) To sharpen the tool on the object's surface. D) To apply a coating to the object.",B,3,action_goal,Human-Centric,Single-Choice,1,0,0,1,0,0,high
audit-0105,audit-0105-g02,5313,spFoINSFQOs_70_0_08_18_414_to_0_08_43_397.mp4,[Fill-in-the-Blank] The repetitive scraping action causes the surface of the object in the man's left hand to become noticeably ________.,whiter,5,deformation_state,Human-Centric,Fill-in-the-Blank,0,0,0,1,0,1,intermediate
audit-0106,audit-0106-g01,8215,g4LGbQmbEvs_58_0_08_41_520_to_0_08_53_933.mp4,"[Single-Choice] Based on the specific path the hook takes through the fish's mouth and the presence of the fishing rod, what is the immediate goal of this action? [Options] A) To remove something stuck in the fish's throat. B) To secure the fish as live bait on the line. C) To tag the fish for scientific tracking. D) To measure the fish's mouth.",B,3,action_goal,Human-Centric,Single-Choice,1,0,0,1,0,0,high
audit-0106,audit-0106-g02,9114,g4LGbQmbEvs_58_0_08_41_520_to_0_08_53_933.mp4,"[True/False] After the hook's point enters the fish's lower jaw, the entire hook is momentarily occluded by the fish's head before its point re-emerges from the top.",True,1,occlusion_permanence,Human-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0106,audit-0106-g03,9115,g4LGbQmbEvs_58_0_08_41_520_to_0_08_53_933.mp4,"[True/False] From the woman's perspective, the hand guiding the hook is positioned on her left side.",True,6,reference_frame,Human-Centric,True/False,0,1,0,0,0,0,high
audit-0107,audit-0107-g01,6454,fRmaPWqByGw_25_0_05_06_560_to_0_05_41_199.mp4,"[Fill-in-the-Blank] After the helicopter lands, the visual state of the main rotor blades transitions from a continuous transparent blur to ______, as they slow to a stop.",distinct individual blades,5,deformation_state,Object-Centric,Fill-in-the-Blank,0,0,0,1,0,1,intermediate
audit-0108,audit-0108-g01,3119,TyUnJy4z5Mw_305_0_45_56_440_to_0_46_07_519.mp4,"[Single-Choice] A woman wearing a white shirt and a pink scarf is initially on the right side of the frame and walks left. By the end of the clip, which person is primarily occluding her from view? [Options] A) The man in the black jacket. B) The monk in the brown robe. C) A person in a purple shirt. D) She is not occluded and is visible on the far left.",A,1,occlusion_permanence,Human-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0108,audit-0108-g02,4585,TyUnJy4z5Mw_305_0_45_56_440_to_0_46_07_519.mp4,"[Single-Choice] A woman wearing a white shirt and a pink scarf is initially on the right side of the frame and walks left. By the end of the clip, which person is primarily occluding her from view? [Options] A) The man in the black jacket. B) The monk in the brown robe. C) A person in a purple shirt. D) She is not occluded and is visible on the far left.",A,1,occlusion_permanence,Human-Centric,Single-Choice,0,0,0,1,1,0,intermediate
audit-0109,audit-0109-g01,69,cTkVOgySCi0_61_0_13_15_427_to_0_13_28_841.mp4,[True/False] The person's pointing gesture starts on the packaging label in the middle of the box and then moves directly to the box's top edge.,True,3,action_goal,Human-Centric,True/False,1,0,0,1,0,0,high
audit-0110,audit-0110-g01,7402,j4jcztT_3O0_30_0_06_10_966_to_0_06_24_133.mp4,[Single-Choice] How does the spatial arrangement of the red leash change from the beginning to the end of the video? [Options] A) It starts stretched out and becomes coiled near the husky. B) It remains coiled in the same spot throughout the video. C) It starts partially coiled and ends up stretched out towards the right side of the scene. D) It starts partially coiled and ends up stretched out towards the left side of the scene.,D,5,deformation_state,Human-Centric,Single-Choice,0,0,0,1,0,1,intermediate
audit-0110,audit-0110-g02,8832,j4jcztT_3O0_30_0_06_10_966_to_0_06_24_133.mp4,"[True/False] Based on their movements, the two dogs are initially moving away from each other.",True,3,action_goal,Human-Centric,True/False,1,0,0,1,0,0,high
audit-0111,audit-0111-g01,3680,VcazxZahLN0_5_0_01_18_840_to_0_01_50_040.mp4,"[Single-Choice] At 0:15, a tall church steeple is visible. Relative to the prominent white and grey house nearby, where is the steeple located at 0:21 from the camera's viewpoint? [Options] A) To the right of the house. B) Directly behind the house. C) To the left of the house. D) It has been completely occluded by trees.",C,2,dynamic_relation,Object-Centric,Single-Choice,0,0,0,1,0,0,intermediate
audit-0111,audit-0111-g02,3681,VcazxZahLN0_5_0_01_18_840_to_0_01_50_040.mp4,"[Single-Choice] At 0:13, several houses are visible behind a line of dense trees. If the camera had moved straight forward towards these houses instead of panning left, what would have been the most likely visual outcome regarding the white house and the cream-colored house next to it? [Options] A) The cream-colored house would have become hidden behind the white house. B) The apparent distance between the two houses would have increased. C) The white house would have been completely blocked by the trees. D) The houses would have appeared to move farther apart vertically.",B,4,physical_prediction,Object-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0111,audit-0111-g03,4735,VcazxZahLN0_5_0_01_18_840_to_0_01_50_040.mp4,"[Single-Choice] At 0:11, a tall church steeple is visible. Relative to the prominent white and grey house nearby, where is the steeple located at 0:21 from the camera's viewpoint? [Options] A) To the right of the house. B) Directly behind the house. C) To the left of the house. D) It has been completely occluded by trees.",B,2,dynamic_relation,Object-Centric,Single-Choice,0,0,0,1,0,0,intermediate
audit-0111,audit-0111-g04,4736,VcazxZahLN0_5_0_01_18_840_to_0_01_50_040.mp4,"[Single-Choice] At 0:13, several houses are visible behind a line of dense trees. If the camera had moved straight forward towards these houses instead of panning left, what would have been the most likely visual outcome regarding the white house and the cream-colored house next to it? [Options] A) The cream-colored house would have become hidden behind the white house. B) The apparent distance between the two houses would have increased. C) The white house would have been completely blocked by the trees. D) The houses would have appeared to move farther apart vertically.",B,4,physical_prediction,Object-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0111,audit-0111-g05,6043,VcazxZahLN0_5_0_01_18_840_to_0_01_50_040.mp4,"[Multiple-Select] The camera's movement creates a changing perspective. Which of these statements describe a fixed, real-world spatial relationship between objects, independent of the camera's point of view? (Select all that apply) [Options] A) The red van is parked across the street from a large leafy tree. B) The church steeple is on the left side of the screen relative to the white and grey house. C) The central cluster of bushes is located between the camera's starting position and the town. D) The white and grey house moves from the right side of the frame towards the left.","A, C",6,reference_frame,Object-Centric,Multiple-Select,0,1,0,1,0,0,high
audit-0112,audit-0112-g01,3460,SCub0dBSVPo_14_0_04_28_201_to_0_04_40_580.mp4,"[Multiple-Select] After one bird dives into the water at 0:08, which statements accurately describe the immediate visual result? (Select all that apply) [Options] A) The bird is no longer visible above the surface. B) The other prominent bird also dives into the water. C) A distinct splash marks the bird's point of entry. D) The bird immediately resurfaces in the same location.","A,C",5,deformation_state,Object-Centric,Multiple-Select,0,0,0,1,0,1,intermediate
audit-0112,audit-0112-g02,4473,SCub0dBSVPo_14_0_04_28_201_to_0_04_40_580.mp4,"[Multiple-Select] After one bird dives into the water at 0:08, which statements accurately describe the immediate visual result? (Select all that apply) [Options] A) The bird is no longer visible above the surface. B) The other prominent bird also dives into the water. C) A distinct splash marks the bird's point of entry. D) The bird immediately resurfaces in the same location.", ,5,deformation_state,Object-Centric,Multiple-Select,0,0,0,1,0,1,intermediate
audit-0113,audit-0113-g01,9339,pFawXXbi7oY_4_0_00_36_302_to_0_00_47_747.mp4,"[True/False] After the camera finishes panning to the right, the silver SUV that was initially parked beside a white horse trailer is completely occluded by the trailer in the foreground.",True,1,occlusion_permanence,Object-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0114,audit-0114-g01,3639,V8W4h8DBuWQ_29_0_04_59_766_to_0_05_12_145.mp4,"[True/False] At the start of the video, a tall skyscraper is visible in the far-left background. This building is occluded by a bridge pillar and does not become visible again for the remainder of the video.",False,1,occlusion_permanence,Human-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0114,audit-0114-g02,4687,V8W4h8DBuWQ_29_0_04_59_766_to_0_05_12_145.mp4,"[True/False] At the start of the video, a tall skyscraper is visible in the far-left background. This building is occluded by a bridge pillar and does not become visible again for the remainder of the video.",False,1,occlusion_permanence,Human-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0115,audit-0115-g01,589,WzdoAuzWa4E_21_0_03_58_071_to_0_04_12_852.mp4,[True/False] The unpainted car body in the foreground has the same shape and would spatially fit as the front body of the red car visible to the left of the man.,False,4,physical_prediction,Human-Centric,True/False,0,0,1,1,0,0,high
audit-0115,audit-0115-g02,6024,WzdoAuzWa4E_21_0_03_58_071_to_0_04_12_852.mp4,"[Multiple-Select] By comparing the unpainted car body in the foreground with the assembled red car next to it, which major components are visibly installed on the red car but are absent from the unpainted body? (Select all that apply) [Options] A) The side exhaust pipes. B) The opening for the front grille. C) The headlights. D) The front wheel wells.","A,C",5,deformation_state,Human-Centric,Multiple-Select,0,0,0,1,0,1,intermediate
audit-0116,audit-0116-g01,2284,cvHz5JgkzlM_41_0_06_01_094_to_0_06_15_742.mp4,"[Single-Choice] If the car had continued its trajectory and rotation from the point seen at the 0:07 mark without the driver correcting its path, which object would it have most likely collided with? [Options] A) The parked semi-trailer on the right. B) The green dumpsters. C) The white truck that briefly enters from the left. D) The loading dock doors of the main building.",D,4,physical_prediction,Human-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0117,audit-0117-g01,5457,ui-qeIZyyRQ_18_0_05_34_233_to_0_06_39_399.mp4,"[Single-Choice] At 0:05, based on the white painted arrows on the road, what would happen if the driver attempted to proceed straight without turning? [Options] A) They would merge into a single lane going forward. B) They would enter the parking lot of the red-roofed building. C) They would make a U-turn. D) They would cross the intersection and continue on the same road.",B,4,physical_prediction,Object-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0117,audit-0117-g02,5458,ui-qeIZyyRQ_18_0_05_34_233_to_0_06_39_399.mp4,"[Single-Choice] Between 0:06 and 0:08, a dark SUV crosses the intersection. From the perspective of the driver in the stationary white SUV waiting to exit the lot, how did the dark SUV move relative to them? [Options] A) It moved from their right to their left. B) It moved from their left to their right. C) It moved directly towards them. D) It moved directly away from them.",A,6,reference_frame,Object-Centric,Single-Choice,0,1,0,1,0,0,high
audit-0117,audit-0117-g03,5459,ui-qeIZyyRQ_18_0_05_34_233_to_0_06_39_399.mp4,"[Fill-in-the-Blank] At the intersection around 0:40, a blue car begins to turn left. If this blue car had instead continued straight, its path would have crossed the path of the stationary ______ car.",white,4,physical_prediction,Object-Centric,Fill-in-the-Blank,0,0,1,1,0,0,high
audit-0118,audit-0118-g01,2125,WNQBYA5gC5c_1_0_00_05_171_to_0_00_16_383.mp4,[True/False] The solid white door is located further toward the rear of the vehicle than the main entrance door with the screen.,True,6,reference_frame,Object-Centric,True/False,0,1,0,0,0,0,high
audit-0118,audit-0118-g02,2127,WNQBYA5gC5c_1_0_00_05_171_to_0_00_16_383.mp4,"[True/False] At the start of the pan, the smaller, solid white door is completely occluded from view by the part of the vehicle closer to the camera.",True,1,occlusion_permanence,Object-Centric,True/False,0,0,0,1,1,0,intermediate
audit-0118,audit-0118-g03,2129,WNQBYA5gC5c_1_0_00_05_171_to_0_00_16_383.mp4,"[Single-Choice] If the camera continued its horizontal panning motion at the same speed and direction, which part of the vehicle would be the next to become the central focus? [Options] A) The front hitch of the vehicle. B) The rear bumper and wheel well area. C) The top of the awning. D) The main entrance door again.",B,4,physical_prediction,Object-Centric,Single-Choice,0,0,1,1,0,0,high
audit-0119,audit-0119-g01,588,WrTTfmkKQsM_46_0_08_03_524_to_0_08_15_119.mp4,"[Single-Choice] As the motorcycle accelerates through the intersection, what is the final position of the red car relative to the motorcycle's camera? [Options] A) Directly in front of the motorcycle. B) To the right and behind the motorcycle. C) To the left and behind the motorcycle. D) It is no longer visible.",A,6,reference_frame,Human-Centric,Single-Choice,0,1,0,0,0,0,high
audit-0119,audit-0119-g02,2154,WrTTfmkKQsM_46_0_08_03_524_to_0_08_15_119.mp4,"[Single-Choice] Based on the sequence of events, what is the most immediate visual cue that prompts the motorcycle rider to start moving forward? [Options] A) The traffic light turning green. B) The red car ahead starting to accelerate. C) A change in the position of the construction barriers. D) The disappearance of the rider's shadow.",B,3,action_goal,Human-Centric,Single-Choice,1,0,0,1,0,0,high
audit-0120,audit-0120-g01,6632,odcmK3Int58_6_0_01_22_282_to_0_01_50_877.mp4,"[Fill-in-the-Blank] From the person's own point of view, when they place the two batteries on the table, the batteries are positioned to the ______ of the mouse.",right,6,reference_frame,Human-Centric,Fill-in-the-Blank,0,1,0,0,0,0,high
audit-0120,audit-0120-g02,9384,odcmK3Int58_6_0_01_22_282_to_0_01_50_877.mp4,"[True/False] Immediately after the person places the two batteries on the table, and before they pick up the manuals, the batteries are located closer to the camera than the mouse is.",True,2,dynamic_relation,Human-Centric,True/False,0,0,0,1,0,0,intermediate
