unit_id,disagreement_fields,video,category_id,category,scene_type,question_type,question,gold_answer,model_answer,control_type,control_question,control_gold_answer,control_model_answer,control_pass,rater_1_primary_label,rater_1_secondary_label,rater_1_confidence,rater_1_question_or_key_problem,rater_1_evidence_note,rater_2_primary_label,rater_2_secondary_label,rater_2_confidence,rater_2_question_or_key_problem,rater_2_evidence_note,adjudicated_primary_label,adjudicated_secondary_label,adjudicated_question_or_key_problem,adjudication_note
error-0197,secondary_label,Xg9VRoWYh0E_60_0_12_29_782_to_0_12_48_033.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,True/False,"[True/False] From the initial forward-facing viewpoint, the trolling motor is in front of the camera, but from the final viewpoint focused on the driver, the trolling motor is behind the camera.",False,True,action_event,[Single-Choice] Does the tree-covered shoreline on the left appear before or after the man in the blue cap is shown holding the steering wheel? [Options] A) After B) At the same moment C) Before D) One event is not visible,C,C) Before,True,perspective_reference_frame,perception_recognition,medium,False,末镜头只是相机转向驾驶者，拖钓马达相对船体和相机安装位置并未从相机前方穿越到后方；回答 True 把视向改变误作物体跨越相机。,perspective_reference_frame,spatiotemporal_grounding,high,False,20-frame full-duration sheet: changing from the initial forward view to the driver-focused view does not make the fixed trolling motor cross from in front of the camera to behind it; the response confuses view direction with object position.,,spatiotemporal_grounding,,主要为把视向改变误作固定马达跨越相机；比较初始前向视图和最终驾驶者视图仍需跨时段保持同一马达位置，保留时空连续性次标签。
error-0198,secondary_label,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,True/False,"[True/False] As the second car slides through the turn, the driver is steering the front wheels in the opposite direction of the turn itself.",True,False,entity,[Single-Choice] What surface is visible beneath the red vehicles? [Options] A) A sandy beach B) A grassy field C) A paved road D) A wooden bridge,C,C) A paved road,True,action_goal_binding,spatiotemporal_grounding,high,False,第二辆车横滑过弯时前轮明显朝弯道旋转方向的反向打舵，以修正车尾侧滑；回答 False 未识别漂移中的反打动作。,action_goal_binding,perception_recognition,high,False,"20-frame full-duration sheet: during the second car's slide, the front wheels are visibly countersteered against the direction of the turn to control the drift; the negative response misses the steering correction.",,perception_recognition,,主要为漂移动作与反打目标绑定错误；前轮在横滑中朝弯道反方向的角度可直接观察，未识别该局部轮向是明确次要感知因素。
error-0199,primary_label;secondary_label,srbQrg_NF5E_56_0_09_33_703_to_0_09_45_432.mp4,1,Object Permanence and Occlusion Tracking,Object-Centric,Single-Choice,"[Single-Choice] Between 00:08 and 00:10, the branches of the bare tree in the foreground pass in front of and briefly hide which feature? [Options] A) The highest mountain peak in the distance. B) A section of the road deep in the valley. C) A cluster of houses on the opposite hillside. D) The group of pine trees on the far right.",A,D,entity,[Single-Choice] Which object is visible along the roadside in the foreground? [Options] A) Red traffic cones B) Wooden picnic tables C) Metal streetlights D) White concrete barriers,D,D) White concrete barriers,True,spatiotemporal_grounding,perception_recognition,low,False,8–10 秒裸树枝条经过远处最高峰轮廓并短暂遮住峰顶，不是最右松树群；回答未对齐遮挡事件与背景对象。20-frame full-duration sheet 对瞬时覆盖采样有限。,perception_recognition,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: around 0:08-0:10 the bare foreground branches cross the prominent high mountain peak near the center-left, not the far-right pine group; the response tracks the wrong background feature.",spatiotemporal_grounding,perception_recognition,,8至10秒裸树枝短暂越过最高山峰轮廓；选择最右松树群反映未把指定时段的遮挡与正确背景目标对应，主要为时空定位，山峰识别为次要因素。
error-0200,secondary_label,gmpJmdKiZQ8_33_0_06_51_311_to_0_07_16_202.mp4,2,Dynamic Spatial Relationships,Human-Centric,Multiple-Select,"[Multiple-Select] At the moment the woman in the blue shirt first interacts with the person in the wheelchair, which of these spatial statements are correct from the camera's perspective? (Select all that apply) [Options] A) A yellow, partially collapsed beach umbrella is visible behind the man in the black shirt. B) A large, blue inflatable slide is visible in the background to the left. C) The ocean is completely out of the frame. D) A pair of shoes is visible on the sand directly beside the blue lounge chair.","A,B",AB,entity,[Single-Choice] Which headwear is visible on the seated person near the blue-shirted woman? [Options] A) A bicycle helmet B) A straw sunhat C) A baseball cap D) A knit beanie,C,C) A baseball cap,True,protocol_or_parsing,,high,True,"模型输出 AB 与 gold A,B 表示完全相同的选项集合，仅分隔符格式不同；该条被计为错误是答案规范化/解析问题，并非空间推理失败。",protocol_or_parsing,perception_recognition,high,True,"20-frame full-duration sheet: the yellow collapsed umbrella is behind the black-shirted man and the blue inflatable slide is background-left, exactly matching A and B; model output 'AB' is semantically identical to keyed 'A,B' and should not be a content error.",,,,"模型AB与gold A,B语义完全一致，主标签协议/解析已充分解释误计分；不存在额外内容识别错误，次标签留空。"
error-0201,secondary_label,Xg9VRoWYh0E_60_0_12_29_782_to_0_12_48_033.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,True/False,"[True/False] From the initial forward-facing viewpoint, the trolling motor is in front of the camera, but from the final viewpoint focused on the driver, the trolling motor is behind the camera.",False,True,action_event,[Single-Choice] Does the tree-covered shoreline on the left appear before or after the man in the blue cap is shown holding the steering wheel? [Options] A) After B) At the same moment C) Before D) One event is not visible,C,A,False,perspective_reference_frame,perception_recognition,medium,False,相机末段转向驾驶员并不使固定于船体前部的拖钓马达越过相机到后方；回答把视线旋转误作物体位置反转。,perspective_reference_frame,spatiotemporal_grounding,high,False,20-frame full-duration sheet: changing from the initial forward view to the driver-focused view does not move the fixed trolling motor from in front of the camera to behind it; the response confuses viewing direction with object location.,,spatiotemporal_grounding,,主要为相机视向与固定物位置参照混淆；需要在初始和最终视图间维持拖钓马达的对象连续性，因此保留时空定位次标签。
error-0208,secondary_label,HjDY6bjj5Ic_33_0_06_07_567_to_0_06_25_384.mp4,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,True/False,"[True/False] At the 15-second mark, the car is turning. If it were to continue moving along this exact curved trajectory, it would eventually collide with the large dirt mound located at the top of the screen at the start of the video.",True,False,simple_relation,"[Single-Choice] At the beginning, where is the small red-and-white car relative to the large dirt mound? [Options] A) Below the mound B) Above the mound C) Level with the mound D) Hidden behind the mound",A,B) Above the mound,False,physical_prediction_counterfactual,spatiotemporal_grounding,medium,False,15 秒遥控车正沿弧线朝开头画面上方的大土堆回转，若保持曲率会与其路径相交；回答 False 未延长弯曲轨迹。,physical_prediction_counterfactual,perspective_reference_frame,medium,False,20-frame full-duration sheet: around 0:15 the car is curving back toward the same upper dirt-bank sector visible at the opening; extending that curvature closes on the mound rather than carrying it away.,,spatiotemporal_grounding,,主要为曲线轨迹反事实外推；还必须把开头上方土堆位置与15秒车辆曲线跨时段对应，故保留时空定位次标签。
error-0210,secondary_label,sPcffDKFKWc_52_0_14_02_107_to_0_14_15_688.mp4,2,Dynamic Spatial Relationships,Human-Centric,Single-Choice,"[Single-Choice] At the beginning of the video, from the camera's viewpoint, the boy in the blue hat is on the right side of the girl in the light green shirt. What is their relative side-by-side position just before the camera pans away from them? [Options] A) The boy is now on the left side of the girl. B) The boy is directly behind the girl. C) Their side-by-side position has not changed. D) The girl is now on the left side of the boy.",A,C) Their side-by-side position has not changed.,entity,[Single-Choice] Which other person is visible walking near the children? [Options] A) A woman in a red jacket B) A man in a light blue shirt C) A man in a black suit D) A child in a yellow shirt,B,B) A man in a light blue shirt,True,spatiotemporal_grounding,perception_recognition,high,False,镜头移开前蓝帽男孩已从浅绿衣女孩画面右侧换到左侧；回答称并排关系不变，未跟踪两人的交叉。,spatiotemporal_grounding,perspective_reference_frame,high,False,"20-frame full-duration sheet: before the pan leaves them, the blue-hatted boy has crossed from the girl's image-right to her image-left; the response misses their side-order reversal.",,perspective_reference_frame,,主要错误是未跟踪两人交叉后的顺序；最终左右关系以相机画面定义，回答沿用初始画面排序，保留相机参照系次标签。
error-0212,primary_label;secondary_label;question_or_key_problem,H4AAXWDxHdI_3_0_00_36_002_to_0_00_46_413.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] Based on the person's turn and final orientation at the 6-second mark, which direction are they preparing to walk? [Options] A) Towards the green dumpster. B) Back in the direction they originally came from. C) Down the road towards the low buildings. D) Across the grassy area to their right.",B,C) Down the road towards the low buildings.,simple_relation,[Single-Choice] Where is the green dumpster relative to the person in the scene? [Options] A) Behind her on the viewer's left B) In front of her on the viewer's right C) Behind her on the viewer's right D) In front of her on the viewer's left,C,C) Behind her on the viewer's right,True,action_goal_binding,perspective_reference_frame,medium,False,人物约 6 秒转身后朝回原来路方向，准备返回；回答称继续向低矮建筑方向，未利用最终身体朝向。,benchmark_ambiguity,action_goal_binding,low,True,"20-frame full-duration sheet: close selfie framing around six seconds does not jointly show the person's full-body orientation and the named dumpster, buildings, and grass alternatives; the prepared walking direction is not reliably recoverable.",benchmark_ambiguity,action_goal_binding,yes,6秒附近画面仍是近距离自拍，无法同时看清全身最终朝向及选项所称垃圾箱、低建筑和草地；准备行走方向不能由20帧唯一恢复，动作意图绑定为次要风险。
error-0214,primary_label;secondary_label,kymf00Kmy1w_85_0_10_01_500_to_0_10_12_845.mp4,2,Dynamic Spatial Relationships,Human-Centric,Single-Choice,"[Single-Choice] After the woman in blue scrubs places the first medicine bottle back on the shelf, what is the position of the next bottle she selects relative to the first one? [Options] A) It is on the shelf directly above. B) It is on the same shelf, to the left. C) It is on the same shelf, to the right. D) It is on the shelf directly below.",B,"C) It is on the same shelf, to the right.",simple_relation,[Single-Choice] Where are the medicine shelves relative to the computer monitor? [Options] A) To the left of the monitor B) To the right of the monitor C) Directly above the monitor D) Directly below the monitor,A,B) To the right of the monitor,False,spatiotemporal_grounding,perspective_reference_frame,medium,False,蓝衣女子放回首瓶后，从同层其左侧取下一瓶；回答 right 将货架水平相对位置反转。,perspective_reference_frame,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: after replacing the first bottle, the woman reaches to a neighboring bottle on the same shelf to its left; the response reverses the shelf-relative direction.",spatiotemporal_grounding,perspective_reference_frame,,必须先识别放回的第一瓶，再跟踪随后选择的相邻瓶；下一瓶在同层左侧，回答反成右侧，主要是动作序列中的对象对应失败，货架左右参照为次要因素。
error-0215,secondary_label,u5olx9qLE5A_20_0_03_34_633_to_0_03_46_866.mp4,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,Single-Choice,"[Single-Choice] Assuming the vehicle continues at the same speed and on the same path, which prominent background feature will the next passing lamppost be the first to visually align with and begin to occlude? [Options] A) The large red brick building on the far left. B) The tall, dark church steeple. C) The cluster of white buildings on the distant right hill. D) The parking lot on the left side of the river.",A,B,simple_relation,[Single-Choice] Where are the roadside lampposts positioned relative to the river? [Options] A) Behind the river B) In front of the river C) On the distant hillside D) Among the far buildings,B,B) In front of the river,True,physical_prediction_counterfactual,perspective_reference_frame,medium,False,按车辆恒速与同一路径推进，下一根近景灯杆先扫过左侧大型红砖楼投影，而非更靠中远景的教堂尖塔；回答错误外推视差对齐次序。,physical_prediction_counterfactual,spatiotemporal_grounding,medium,False,20-frame full-duration sheet: successive lampposts sweep across the background in a trajectory that next intersects the large red-brick building at frame-left before the distant steeple; the response extrapolates to the wrong landmark.,,perspective_reference_frame,,主要为继续车辆路径后的对齐预测；下一灯杆与远景红砖楼/教堂的先后遮挡由近远视差决定，保留移动视点下的参照系次标签。
error-0221,secondary_label,iHJC3g4RC64_23_0_03_25_538_to_0_03_42_589.mp4,2,Dynamic Spatial Relationships,Object-Centric,Fill-in-the-Blank,"[Fill-in-the-Blank] During the camera's pan to the right, the two orange lighters on the dark brown pegboard move from the right side of the frame towards the ______.",center,left,entity,[Single-Choice] Which object is visible on the wooden shelves near the hanging display? [Options] A) soccer balls B) metal cups C) potted plants D) paint cans,B,B) metal cups,True,spatiotemporal_grounding,perception_recognition,high,False,右摇中棕色挂板两只橙色打火机从画面右侧移到中心附近；回答 left 过度延伸其终点。,spatiotemporal_grounding,perspective_reference_frame,high,False,20-frame full-duration sheet: during the right pan the pair of orange lighters travels from frame-right into the center region but not all the way to frame-left; the response overstates their displacement.,,perspective_reference_frame,,主要为未跟踪打火机在摇镜中的投影终点；回答把到中心夸大为到左侧，涉及相机画面坐标，保留参照系次标签。
error-0222,primary_label;secondary_label,i0F4379JRnw_95_0_17_13_933_to_0_17_24_310.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,Single-Choice,"[Single-Choice] Which statement accurately describes the woman's movement relative to both the camera and the blue structure in the background?
[Options]
A) She moves away from the blue structure and away from the camera.
B) She moves towards the blue structure and towards the camera.
C) She moves towards the camera but her distance from the blue structure remains constant.
D) She moves towards the camera while moving away from the blue structure.",D,B) She moves towards the blue structure and towards the camera.,entity,[Single-Choice] Which object is visible on the woman's face? [Options] A) Dark sunglasses B) A snorkel mask C) Pink swim goggles D) A baseball cap,A,A) Dark sunglasses,True,spatiotemporal_grounding,perspective_reference_frame,high,False,女子游向相机时离相机变近，同时远离后方蓝色结构；回答称同时接近两者，未结合相反的深度关系。,perspective_reference_frame,spatiotemporal_grounding,high,False,20-frame full-duration sheet: the swimmer approaches and grows toward the camera while increasing her separation from the blue structure behind her; the response reverses the blue-structure-relative component.,perspective_reference_frame,spatiotemporal_grounding,,同一运动需同时相对相机和后方蓝色结构判断：女子接近相机并远离蓝色结构；回答把后者反转，主要是双参照关系锁定错误，跨帧距离变化为次要因素。
error-0225,question_or_key_problem,JaOVlghcZtM_58_0_18_10_433_to_0_18_21_833.mp4,4,Predictive and Counterfactual Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] At the 8-second mark, if the rider were to turn sharply to their right and continue downhill instead of following the main path, which object would they most directly approach? [Options] A) The red building. B) The yellow excavator. C) The cluster of parked cars. D) A small wooden shelter on the far right.",D,"B) The yellow excavator.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
A) The red building.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
B) The yellow excavator.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
A) The red building.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
B) The yellow excavator.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
A) The red building.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
B) The yellow excavator.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
A) The red building.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
B) The yellow excavator.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
A) The red building.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
B) The yellow excavator.
C) The cluster of parked cars.
D) A small wooden shelter on the far right.
A) The red building.",simple_relation,"[Single-Choice] As the rider enters the open grassy area, where is the yellow excavator relative to the main path? [Options] A) To the right of the path B) Directly on the path C) Behind the rider D) To the left of the path",D,A) To the right of the path,False,protocol_or_parsing,physical_prediction_counterfactual,high,True,单选回答循环重复 A/B/C/D 多轮，包含正确 D 但未形成可解析的唯一答案；主要是生成/协议失控，不能据此归为单纯空间预测错误。,protocol_or_parsing,physical_prediction_counterfactual,high,False,"20-frame full-duration sheet: a sharp right/downhill continuation at eight seconds points most directly toward the small wooden shelter on the far right, and the model repeatedly includes D but emits a long cyclic list of all options instead of one valid choice.",,,no,问题和gold D由8秒处向右下坡的局部几何可支持；模型循环输出全部选项属于回答协议失控，而不是题目或答案键问题，因此question_or_key_problem判为no。
error-0233,question_or_key_problem,cvHz5JgkzlM_41_0_06_01_094_to_0_06_15_742.mp4,4,Predictive and Counterfactual Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] If the car had continued its trajectory and rotation from the point seen at the 0:07 mark without the driver correcting its path, which object would it have most likely collided with? [Options] A) The parked semi-trailer on the right. B) The green dumpsters. C) The white truck that briefly enters from the left. D) The loading dock doors of the main building.",D,The car drives past the fence.,entity,[Single-Choice] Which upright object is visible near the edge of the paved lot? [Options] A) Orange traffic cones B) Yellow protective bollards C) A bicycle rack D) A red fire hydrant,B,The car drives on the road.,False,protocol_or_parsing,physical_prediction_counterfactual,high,True,题目要求从 A–D 单选，模型却输出题外陈述“drives past the fence”，无法映射为选项；同时未给出沿 0:07 旋转继续会撞装卸门 D 的预测。,protocol_or_parsing,physical_prediction_counterfactual,high,False,"20-frame full-duration sheet: continuing the car's rotation at seven seconds projects it toward the main loading-dock doors, but the model returns an unrelated fence sentence rather than any offered option.",,,no,从7秒处延续车辆旋转会朝主建筑装卸门方向运动，题目与D项具有可判定的空间依据；模型输出题外的fence陈述是答题协议问题，不构成题目或题钥缺陷。
error-0235,question_or_key_problem,0j-sCYYgupA_31_0_04_30_637_to_0_04_52_458.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,True/False,"[True/False] From the perspective of the man kneeling on the ice, the ice pick is initially positioned to his right.",True,The man X touches the ice with the ice pick,entity,[Single-Choice] Which prominent feature is visible on the ice near the kneeling man? [Options] A) A red backpack B) A wooden bench C) A blue cooler D) A large white ice mound,D,C) A blue cooler,False,protocol_or_parsing,perspective_reference_frame,high,True,True/False 题要求判断冰镐在跪姿男子自身右侧，模型只复述“男子用冰镐碰冰”而未作真假判断；主要为答题协议失败。,protocol_or_parsing,perspective_reference_frame,high,False,"20-frame full-duration sheet: the ice pick begins on the kneeling man's own right side, but the model supplies a touch-action description and never answers the required True/False relation.",,,yes,跪姿男子大致面向相机/冰洞，而冰镐初始位于画面右侧；在近似正面对向下，画面右侧对应男子自身左侧，gold True存在参照反转风险。模型仍未作True/False选择，因此既保留协议主标签，也将题钥问题判为yes。
error-0236,primary_label;secondary_label;question_or_key_problem,H4AAXWDxHdI_3_0_00_36_002_to_0_00_46_413.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] Based on the person's turn and final orientation at the 6-second mark, which direction are they preparing to walk? [Options] A) Towards the green dumpster. B) Back in the direction they originally came from. C) Down the road towards the low buildings. D) Across the grassy area to their right.",B,C) Down the road towards the low buildings.,simple_relation,[Single-Choice] Where is the green dumpster relative to the person in the scene? [Options] A) Behind her on the viewer's left B) In front of her on the viewer's right C) Behind her on the viewer's right D) In front of her on the viewer's left,C,B) In front of her on the viewer's right,False,action_goal_binding,perspective_reference_frame,medium,False,人物转身后的身体朝向指回原来路，准备返回；回答继续走向低建筑未对齐最终姿态。,benchmark_ambiguity,action_goal_binding,low,True,"20-frame full-duration sheet: the close selfie sequence does not expose the person's full-body orientation together with the dumpster, buildings, and grass alternatives, so the keyed future walking direction cannot be resolved reliably.",benchmark_ambiguity,action_goal_binding,yes,6秒附近仍是近距离自拍，人物全身朝向及垃圾箱、建筑、草地等候选方向未在同一视图中呈现；仅凭头部转动不能唯一判断准备行走方向，动作意图绑定为次要风险。
error-0239,secondary_label,TD27Rs6mTes_1_0_00_06_519_to_0_00_16_920.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,Single-Choice,"[Single-Choice] If the woman in the black dress were to turn 180 degrees, what would be directly in her line of sight? [Options] A) The man carrying a basket on his shoulder. B) A stone fountain. C) The large arched doorway. D) The woman with her back to the camera.",C,D,simple_relation,[Single-Choice] Where in the image is the green double door relative to the woman in the black dress? [Options] A) To her right B) To her left C) Directly above her D) Directly below her,A,B) To her left,False,perspective_reference_frame,physical_prediction_counterfactual,high,False,黑裙女子反转 180 度后的视线指向大型拱门 C，而非背对镜头女子 D；回答未完成主体朝向转换。,perspective_reference_frame,action_goal_binding,high,False,"20-frame full-duration sheet: the black-dressed woman is oriented away from the large arched doorway, so a 180-degree turn places that doorway in her line of sight rather than the other woman.",,physical_prediction_counterfactual,,主要为人物自身朝向的参照转换；题目还要求假设旋转180度并外推新的直视方向，因此物理/空间反事实为明确次标签。
error-0244,primary_label;secondary_label;question_or_key_problem,EOswWepObDw_28_0_03_27_975_to_0_03_54_329.mp4,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,Single-Choice,"[Single-Choice] Based on the visible arc of motion, what object is located behind the ride's path when it reaches its highest point on the left side of the screen? [Options] A) A tall, glass-paneled building. B) The sun. C) A parking lot full of cars. D) A small, single-story shop.",A,The sun.,entity,[Single-Choice] Which structure is visible beside the water in the harbor scene? [Options] A) A Ferris wheel B) A train station C) A red lighthouse D) A soccer goal,C,C) A red lighthouse,True,perception_recognition,spatiotemporal_grounding,medium,False,游乐设施左侧最高点后方是高大的玻璃幕墙建筑；太阳虽在附近天空中但不位于题定运动弧后方，回答错选 B。,benchmark_ambiguity,physical_prediction_counterfactual,low,True,20-frame full-duration sheet: most frames show unrelated harbor footage and the final ride frames do not clearly show the left-side apex together with the proposed background objects; the tall glass building key cannot be verified from this 20-frame full-duration sheet.,benchmark_ambiguity,spatiotemporal_grounding,yes,20帧前16帧是无关港口场景，仅末4帧出现游乐设施，未充分覆盖左侧最高点并同时显示各候选背景；玻璃建筑与太阳的对齐关系不能由现有证据唯一核验，关键时刻定位为次要风险。
error-0250,secondary_label,TZckze5qCeY_24_0_03_32_812_to_0_03_51_664.mp4,5,Object Deformation and State Transition,Human-Centric,True/False,"[True/False] When the person opens the device, the top lid moves away from the camera to reveal the interior.",False,"True.

Answer: True",simple_relation,"[Single-Choice] While the blue device is closed, what is on the edge facing the camera? [Options] A) Several small ports B) A white rectangular label C) A glowing blue symbol D) A black carrying handle",A,C) A glowing blue symbol,False,perspective_reference_frame,spatiotemporal_grounding,medium,False,打开设备时上盖朝相机方向翻动以露出内部，并非远离相机；回答 True 将深度运动方向反转。,perspective_reference_frame,perception_recognition,medium,False,"20-frame full-duration sheet: during opening, the top lid rotates toward the camera/viewer to expose the interior rather than moving away; the repeated affirmative answer reverses the depth direction.",,spatiotemporal_grounding,,主要错误是把朝相机/远离相机的深度方向反转；判断上盖从关闭到打开的运动方向还需整合状态转变过程，保留时空定位次标签。
error-0251,primary_label;secondary_label,kymf00Kmy1w_85_0_10_01_500_to_0_10_12_845.mp4,2,Dynamic Spatial Relationships,Human-Centric,Single-Choice,"[Single-Choice] After the woman in blue scrubs places the first medicine bottle back on the shelf, what is the position of the next bottle she selects relative to the first one? [Options] A) It is on the shelf directly above. B) It is on the same shelf, to the left. C) It is on the same shelf, to the right. D) It is on the shelf directly below.",B,"C) It is on the same shelf, to the right.",simple_relation,[Single-Choice] Where are the medicine shelves relative to the computer monitor? [Options] A) To the left of the monitor B) To the right of the monitor C) Directly above the monitor D) Directly below the monitor,A,A) To the left of the monitor,True,spatiotemporal_grounding,perspective_reference_frame,medium,False,首瓶放回后下一瓶来自同层左侧；回答 right 将先后操作对象的水平关系反转。,perspective_reference_frame,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: after replacing the first medicine bottle, the woman selects the neighboring bottle on the same shelf to its left; the response reverses the shelf-relative direction.",spatiotemporal_grounding,perspective_reference_frame,,需先追踪放回的第一瓶，再定位随后取出的相邻瓶；下一瓶位于同层左侧，回答反成右侧，主要为操作序列中的对象对应失败，货架左右参照为次要因素。
error-0252,secondary_label,_4dgPq-hqQY_38_0_05_11_133_to_0_05_21_800.mp4,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,Single-Choice,"[Single-Choice] If the SUV had continued on its initial trajectory without turning right, what would it have moved towards? [Options] A) The white mailbox post on the right side of the road. B) The house with the brown roof visible in the background. C) The driveway of the house on the immediate left. D) The curb directly in front of the camera's viewpoint.",C,D) The curb directly in front of the camera's viewpoint.,entity,[Single-Choice] What surface is visible bordering the paved roadway? [Options] A) Deep snow B) Loose sand C) Red brick paving D) Green grass,D,D) Green grass,True,physical_prediction_counterfactual,spatiotemporal_grounding,medium,False,SUV 初始航向若不右转，会进入紧邻左侧房屋车道，而非朝相机前 curb；回答未延长初始路径。,physical_prediction_counterfactual,perspective_reference_frame,high,False,"20-frame full-duration sheet: before the SUV turns right, its uncorrected forward vector points into the driveway of the house immediately left, not toward the curb at the camera position.",,spatiotemporal_grounding,,主要是错误外推未转弯轨迹；正确预测依赖从转弯前短段建立SUV初始运动向量，故保留时空轨迹定位次标签。
error-0254,primary_label;secondary_label,KpjKUF2yYiU_38_0_05_45_144_to_0_05_55_855.mp4,5,Object Deformation and State Transition,Human-Centric,True/False,[True/False] The fishing rod's bend is most pronounced at the very end of the video.,True,False,action_event,[Single-Choice] Does the rod appear close to the camera before or after a person in orange appears near the rail? [Options] A) After the person in orange appears. B) Before the person in orange appears. C) At the same moment. D) The rod never appears close.,B,A) After the person in orange appears.,False,perception_recognition,spatiotemporal_grounding,medium,False,鱼竿弯曲随末段受力增大，并在视频末端达到最明显曲率；回答 False 未识别峰值状态。,spatiotemporal_grounding,perception_recognition,high,False,20-frame full-duration sheet: the rod's curvature increases through the sequence and is greatest in the final loaded frames; the negative response misses the peak terminal bend.,spatiotemporal_grounding,perception_recognition,,必须比较整段鱼竿曲率才能判断峰值是否出现在结尾；末段受力弯曲最明显，回答False主要反映峰值时刻整合失败，局部杆形识别为次要因素。
error-0256,secondary_label,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,True/False,"[True/False] As the second car slides through the turn, the driver is steering the front wheels in the opposite direction of the turn itself.",True,False,entity,[Single-Choice] What surface is visible beneath the red vehicles? [Options] A) A sandy beach B) A grassy field C) A paved road D) A wooden bridge,C,C) A paved road,True,action_goal_binding,spatiotemporal_grounding,high,False,第二车侧滑转弯时前轮明显向弯向反侧反打以控制滑移；回答 False 未识别操舵意图。,action_goal_binding,perception_recognition,high,False,20-frame full-duration sheet: during the second car's slide the front wheels visibly countersteer opposite the turn to control the drift; the negative response misses that corrective steering action.,,perception_recognition,,主要为漂移操舵动作与修正目标绑定错误；横滑时前轮反向打舵的局部角度直接可见，未识别该轮向是明确次要感知因素。
error-0257,secondary_label,kPxokEIaItg_30_0_03_30_240_to_0_03_41_280.mp4,5,Object Deformation and State Transition,Human-Centric,Multiple-Select,"[Multiple-Select] As the brush moves across the eyebrow, which of the following visual state transitions occur? (Select all that apply) [Options] A) The gaps between the hairs become more prominent. B) The overall shape becomes more defined against the skin. C) The color of the eyebrow becomes darker and more uniform. D) The eyebrow appears to decrease in length.","B,C",BC,entity,[Single-Choice] Which facial feature is clearly visible beneath the area being groomed? [Options] A) An eye B) A mouth C) An ear D) A chin,A,(A) An eye,True,protocol_or_parsing,,high,True,"模型输出 BC 与 gold B,C 是完全相同的选项集合，仅缺少分隔符；该错误属于多选答案规范化/解析，而非视觉状态判断。",protocol_or_parsing,perception_recognition,high,True,"20-frame full-duration sheet: the eyebrow becomes more defined and darker/more uniform, exactly B and C; model output 'BC' is semantically identical to keyed 'B,C' and is not a content failure.",,,,"模型BC与gold B,C语义完全一致，主标签协议/解析已充分解释误计分；没有视觉内容错误，次标签留空。"
