sample_id,video,status,bytes,sha256,archive_member,message
video-09436,lz8ZnCrggw4_17_0_02_04_023_to_0_02_28_515.mp4,extracted,7029721,5ca293a2858ce473937110a3b0852f86f81d8d5b804f2df2baa6a7226237c48d,data/videos/lz8ZnCrggw4_17_0_02_04_023_to_0_02_28_515.mp4,
video-09437,lzHfFSJEBEQ_1_0_00_45_745_to_0_00_58_458.mp4,extracted,2964312,cf8e483e004b0285ec7c2b9836a8d0303561f2deb931e92a6ce94d9f28684569,data/videos/lzHfFSJEBEQ_1_0_00_45_745_to_0_00_58_458.mp4,
video-09438,lzix9E4U0Ks_55_0_10_05_738_to_0_10_22_922.mp4,extracted,5631915,051fc88815689d67300d8f404e260ff992cfcc993e7684cc71e8306f27ffb3b0,data/videos/lzix9E4U0Ks_55_0_10_05_738_to_0_10_22_922.mp4,
video-09439,lzkJ9q4MnWM_16_0_06_12_004_to_0_06_31_824.mp4,extracted,3671963,f34c0b0a21e32f91b6044e7702c329ee8505aecae112551517ea6159abe93032,data/videos/lzkJ9q4MnWM_16_0_06_12_004_to_0_06_31_824.mp4,
video-09440,lzneGm0_IxE_0_0_00_00_133_to_0_00_50_450.mp4,extracted,20120589,132770df8813e714dbe592bf8c26814170d628ef6b5399af45bf58da74add643,data/videos/lzneGm0_IxE_0_0_00_00_133_to_0_00_50_450.mp4,
video-09441,m-5mNKbEgtA_61_0_15_39_960_to_0_15_52_200.mp4,extracted,3107176,10115036ae0840e97467349d1390fb6a7becb442fd4a261911df15053b2947fb,data/videos/m-5mNKbEgtA_61_0_15_39_960_to_0_15_52_200.mp4,
video-09442,m-vYGZiXB_Y_45_0_14_23_629_to_0_14_34_106.mp4,extracted,2399915,9bc3a2f5e267591943cc1b7dd20d18ca9cc6fc1eefb2a81a66e073bff73615ef,data/videos/m-vYGZiXB_Y_45_0_14_23_629_to_0_14_34_106.mp4,
video-09443,m0PtcpzQ3P0_6_0_01_17_005_to_0_01_28_749.mp4,extracted,3666477,8078f81b4c944965e7adf2a675b957f050b38666d021a7b0653bbe04d8af87f5,data/videos/m0PtcpzQ3P0_6_0_01_17_005_to_0_01_28_749.mp4,
video-09444,m0asJ7IZgbs_18_0_02_08_433_to_0_02_18_966.mp4,extracted,1848482,31a3f411ed721d8199610bf168c149109f151225cfc802240cecf3def3d20401,data/videos/m0asJ7IZgbs_18_0_02_08_433_to_0_02_18_966.mp4,
video-09445,m1Zrp2VJ07I_14_0_03_49_295_to_0_04_13_953.mp4,extracted,9543558,75f647a688701106d587b46cdde779b7a1788200be170823e7c66bedfa9c149a,data/videos/m1Zrp2VJ07I_14_0_03_49_295_to_0_04_13_953.mp4,
video-09446,m2rEgGMFUHQ_66_0_09_23_029_to_0_09_34_173.mp4,extracted,2927296,e90a766b7e6ffcff6a213ab64b26ece1c2fdaf7eb786fa832fdf4372c116f63f,data/videos/m2rEgGMFUHQ_66_0_09_23_029_to_0_09_34_173.mp4,
video-09447,m3-5udLK1GY_24_0_02_39_534_to_0_02_57_802.mp4,extracted,3571106,7bf49ab64f7f6d40599ff960b8b57cbb2c21c3c44825569f403c066da5c1f9c8,data/videos/m3-5udLK1GY_24_0_02_39_534_to_0_02_57_802.mp4,
video-09448,m3-pXD25epE_9_0_03_01_147_to_0_03_29_409.mp4,extracted,7270962,00ae40f2b476f60dc97b97d86eb7ce30a87124c9ba126d83b070941aff1cd40f,data/videos/m3-pXD25epE_9_0_03_01_147_to_0_03_29_409.mp4,
video-09449,m3HLWpSdUFE_54_0_08_16_896_to_0_08_29_609.mp4,extracted,4340766,736a1aae1560ab4bcd7a44c9aa0bdc5f625b638dea21d9095c94598868b93665,data/videos/m3HLWpSdUFE_54_0_08_16_896_to_0_08_29_609.mp4,
video-09450,m4gkG9NsMDU_3_0_00_15_720_to_0_00_47_000.mp4,extracted,8927117,f995438f36962048e53d8ceeabf63828e093ce8b2ee825400498d21b67aea295,data/videos/m4gkG9NsMDU_3_0_00_15_720_to_0_00_47_000.mp4,
video-09451,m5-jBb0jVQM_82_0_14_29_569_to_0_15_07_807.mp4,extracted,21509097,dc893529d4b9e7e8507b5c7b9dbb2f6985a60f2dabd6691b8763431b89c73dc9,data/videos/m5-jBb0jVQM_82_0_14_29_569_to_0_15_07_807.mp4,
video-09452,m5nwoQHPpus_84_0_09_36_679_to_0_09_50_919.mp4,extracted,3420418,c2ed0cb210154fa70e00222d31263d5e1df6259bdda106942b64591bd084de38,data/videos/m5nwoQHPpus_84_0_09_36_679_to_0_09_50_919.mp4,
video-09453,m6bEhuFPtbw_72_0_13_15_661_to_0_13_33_546.mp4,extracted,8009130,79909fa1ce023b4b867037f2eb145ea0cee60afe2e355860eb8250b1d3e3fcc8,data/videos/m6bEhuFPtbw_72_0_13_15_661_to_0_13_33_546.mp4,
video-09454,m7iR-0Qh65c_24_0_03_43_233_to_0_04_00_099.mp4,extracted,7541255,76126cf2b55c975caf08302cb2d806a922142892d081282fad5ab8630089cd16,data/videos/m7iR-0Qh65c_24_0_03_43_233_to_0_04_00_099.mp4,
video-09455,m8_MFso-8Wk_75_0_11_16_876_to_0_11_34_727.mp4,extracted,4581109,73cd0a8aa8f14705d7697d69a16f9c4a8b3ef3b5e5ec9d085b97d57a66d96c59,data/videos/m8_MFso-8Wk_75_0_11_16_876_to_0_11_34_727.mp4,
video-09456,m9MGmwhmLP8_1_0_00_09_175_to_0_00_20_620.mp4,extracted,3551595,84132e69b74c452682ac0c0c39cf7b840175dec287bb319cd72badc62a8b89c3,data/videos/m9MGmwhmLP8_1_0_00_09_175_to_0_00_20_620.mp4,
video-09457,m9NYqGsR8as_9_0_01_55_120_to_0_02_15_560.mp4,extracted,6031042,20ef3cc500965fae6fb82a1db91e177015e61edd7f10097177121f7a9c42d314,data/videos/m9NYqGsR8as_9_0_01_55_120_to_0_02_15_560.mp4,
video-09458,m9k9GIb0VKE_40_0_05_59_358_to_0_06_37_730.mp4,extracted,13779886,50c698f978327f0f861c3ae27cd8a895c6762448547e5bee3c8358369deba46e,data/videos/m9k9GIb0VKE_40_0_05_59_358_to_0_06_37_730.mp4,
video-09459,m9paZznGwkw_13_0_01_55_348_to_0_02_10_797.mp4,extracted,4748803,4bb9f8205f36ca813de357c4235a1afd67a35c03c3132f3bb631470cf9f797ef,data/videos/m9paZznGwkw_13_0_01_55_348_to_0_02_10_797.mp4,
video-09460,m9qcmKYvhMQ_15_0_01_47_173_to_0_02_06_459.mp4,extracted,6393331,0e70f27027d0199eb0fabc07fd18bca3e847b61e6b4a15c0b61dcbf01c2f1d6f,data/videos/m9qcmKYvhMQ_15_0_01_47_173_to_0_02_06_459.mp4,
video-09461,m9rJakNjW_0_70_0_08_10_590_to_0_08_21_434.mp4,extracted,3160167,3e43469773d78036852ff2b07bbf5b1408adf81b3d75e5f01f654e2ce4e4106a,data/videos/m9rJakNjW_0_70_0_08_10_590_to_0_08_21_434.mp4,
video-09462,m9zVzdYLY68_28_0_05_50_966_to_0_06_02_333.mp4,extracted,1978153,2412fb619e69152f03f971392bc897f394104db63a6fd7de5c16eca6ce241b32,data/videos/m9zVzdYLY68_28_0_05_50_966_to_0_06_02_333.mp4,
video-09463,mA0Xqq15q6I_1_0_00_28_573_to_0_00_39_819.mp4,extracted,2921619,fbc164160856cfb1eaa110b2be81f99a0a8a492c187798ef914d306a6b1a0464,data/videos/mA0Xqq15q6I_1_0_00_28_573_to_0_00_39_819.mp4,
video-09464,mA94dErcEdQ_1_0_00_06_733_to_0_00_27_133.mp4,extracted,9381963,8f8b629fbbc5b47c1b80f7d2c211f7a5029602370a8fff1fbdfc3671a2fa7124,data/videos/mA94dErcEdQ_1_0_00_06_733_to_0_00_27_133.mp4,
video-09465,mA94dErcEdQ_5_0_01_19_833_to_0_01_44_633.mp4,extracted,10120693,1138cfc7d03570903abe0df098e492c10148cda8bc59f08ca84804309a7156ce,data/videos/mA94dErcEdQ_5_0_01_19_833_to_0_01_44_633.mp4,
video-09466,mAHSP9VeoSE_15_0_02_20_699_to_0_02_36_800.mp4,extracted,4438675,af28676ba33a88bb94ae3a63f58100fbff1319963242ce4cca88fa4964acf36a,data/videos/mAHSP9VeoSE_15_0_02_20_699_to_0_02_36_800.mp4,
video-09467,mAhj3KOOKsM_48_0_08_00_646_to_0_08_13_534.mp4,extracted,4413115,15d7b5547d84b7f9405f0038dc3b8a47e597c96d5a4d4c6a4d50aa1acdcb7419,data/videos/mAhj3KOOKsM_48_0_08_00_646_to_0_08_13_534.mp4,
video-09468,mB276Pzi7TA_38_0_04_53_526_to_0_05_06_006.mp4,extracted,3871113,2fae31757782ae80d47caf5f8a83208e0841eed1599525b1bff98fca038374cb,data/videos/mB276Pzi7TA_38_0_04_53_526_to_0_05_06_006.mp4,
video-09469,mB8Ya4rSxck_89_0_13_02_348_to_0_13_15_594.mp4,extracted,2705262,f6a2ea700b570693da83724698e3704e9afc334477bcd57c05e462ef29c9c66a,data/videos/mB8Ya4rSxck_89_0_13_02_348_to_0_13_15_594.mp4,
video-09470,mBRVhK87xOo_19_0_02_30_650_to_0_02_49_235.mp4,extracted,2303981,77e1b90227a06277ba275279d6f54b176147e3472177f5abd3dd72d8c9063f50,data/videos/mBRVhK87xOo_19_0_02_30_650_to_0_02_49_235.mp4,
video-09471,mBbQYz2kbrY_33_0_07_09_633_to_0_08_10_399.mp4,extracted,25720803,5aec78fa975a2d30ea6e15fd8f700988fe3d0685b8d784aa8ba3fc80e6c48d9d,data/videos/mBbQYz2kbrY_33_0_07_09_633_to_0_08_10_399.mp4,
video-09472,mBbqX4T6_lI_0_0_00_00_166_to_0_00_15_598.mp4,extracted,2142043,0d3fea6d760124dede0a0efce8071c9c60443f92fcdee334a8e7aebbaa3b28eb,data/videos/mBbqX4T6_lI_0_0_00_00_166_to_0_00_15_598.mp4,
video-09473,mCC7szfGM98_43_0_07_51_387_to_0_08_04_358.mp4,extracted,3639068,27108e4548a2643cd7c1b5972e45a17d1ff7beeff5de49fdc9779fcdfde86b2d,data/videos/mCC7szfGM98_43_0_07_51_387_to_0_08_04_358.mp4,
video-09474,mCJd_m0vusU_52_0_08_46_559_to_0_09_07_980.mp4,extracted,4736715,d48bb70410474c0aecf528096e4b42764da883832eeebfa52d94f0bc96c62b6c,data/videos/mCJd_m0vusU_52_0_08_46_559_to_0_09_07_980.mp4,
video-09475,mC_XNTd0Ea8_37_0_06_25_618_to_0_06_41_701.mp4,extracted,6674913,1308d7775f9032ca4416c927fe97c41c9c40c19ec68c5e5e90803d1a2cbfb754,data/videos/mC_XNTd0Ea8_37_0_06_25_618_to_0_06_41_701.mp4,
video-09476,mDZx0o0D2Mc_24_0_04_12_552_to_0_04_57_664.mp4,extracted,18141641,1c954d443b414aedc563a8499a332dda5ac1c41776485bfd73669b53be512aa7,data/videos/mDZx0o0D2Mc_24_0_04_12_552_to_0_04_57_664.mp4,
video-09477,mDZx0o0D2Mc_42_0_08_06_953_to_0_08_45_858.mp4,extracted,16014781,002587e0b9b93b03149f5a6a6ce3aaadf07195e79ca5e82e809e6e58a2db244f,data/videos/mDZx0o0D2Mc_42_0_08_06_953_to_0_08_45_858.mp4,
video-09478,mDZx0o0D2Mc_8_0_00_57_757_to_0_01_47_774.mp4,extracted,11846725,6e908a215976b25e3a444e3487ab3196215129ff7fa5181fe50c3e775bb037ff,data/videos/mDZx0o0D2Mc_8_0_00_57_757_to_0_01_47_774.mp4,
video-09479,mEjy_h_zg_U_13_0_03_41_199_to_0_04_14_199.mp4,extracted,9586162,bf8a280f90c3792ee90c969e53e64a63c84a459db2feb5f6050347b68d7c7b9c,data/videos/mEjy_h_zg_U_13_0_03_41_199_to_0_04_14_199.mp4,
video-09480,mEpkmaw9NT4_8_0_02_37_123_to_0_02_51_771.mp4,extracted,6920470,3711ee024e37a4c1f26b018f31f8a5a0b905ccec3bb231941baab643b7c6317f,data/videos/mEpkmaw9NT4_8_0_02_37_123_to_0_02_51_771.mp4,
video-09481,mF1jLZ-o7gM_17_0_06_44_270_to_0_06_56_349.mp4,extracted,5804036,8fc8662097f1eb171fc342115b3c9c301831233c75678b834e2cb3055399631f,data/videos/mF1jLZ-o7gM_17_0_06_44_270_to_0_06_56_349.mp4,
video-09482,mF1jLZ-o7gM_34_0_10_55_087_to_0_11_26_485.mp4,extracted,8154417,a40cfb7af2578767a8ecc4c9bf95708c777da68e4d9b2935a0948747b475a5d4,data/videos/mF1jLZ-o7gM_34_0_10_55_087_to_0_11_26_485.mp4,
video-09483,mFrDlzLcbME_30_0_05_45_445_to_0_06_13_907.mp4,extracted,13083494,93f607a0bd97b0430347ff1133644074802fd92b272e0330f1479293e0ffc101,data/videos/mFrDlzLcbME_30_0_05_45_445_to_0_06_13_907.mp4,
video-09484,mG5ghRCsa8U_31_0_03_54_599_to_0_04_05_713.mp4,extracted,7370381,2ef81bf20899fe7d2b67944838eb71a18ecb0fc6a281083fbff9a6e743616dcb,data/videos/mG5ghRCsa8U_31_0_03_54_599_to_0_04_05_713.mp4,
video-09485,mGbEswywplA_4_0_00_58_758_to_0_01_09_436.mp4,extracted,7871358,782c43520ddf6b4e24e7b5af424aedfc1d7f66d594b4943122af41cf76d162c1,data/videos/mGbEswywplA_4_0_00_58_758_to_0_01_09_436.mp4,
video-09486,mGf8OtzNITg_25_0_04_12_162_to_0_04_22_175.mp4,extracted,4997714,be0fb7414321708e355d22373a3a10e39c1005e03d371a11582a68a30feff2e4,data/videos/mGf8OtzNITg_25_0_04_12_162_to_0_04_22_175.mp4,
video-09487,mH4wki8z5oI_58_0_09_15_458_to_0_09_39_583.mp4,extracted,6362012,79018989054d42a6fcbdcd5e5f25ab67dbd79115867086b1ad2388cbd9667ff6,data/videos/mH4wki8z5oI_58_0_09_15_458_to_0_09_39_583.mp4,
video-09488,mHJkd7fc98A_14_0_02_31_500_to_0_02_42_500.mp4,extracted,2801089,470819b54ec6524fb0a359a1c5bab6ea130e2a372774c8e8f6f0a00075e8a704,data/videos/mHJkd7fc98A_14_0_02_31_500_to_0_02_42_500.mp4,
video-09489,mHNxwWxq7_A_17_0_02_43_196_to_0_02_53_640.mp4,extracted,2360453,ae77ae3a51503d0f30b85a7e56ff376de78f20575882c695d7baae74b7d04176,data/videos/mHNxwWxq7_A_17_0_02_43_196_to_0_02_53_640.mp4,
video-09490,mHtF_5c1DAY_77_0_10_54_366_to_0_11_10_833.mp4,extracted,5073011,e2c6dd209c422f056d346874406477e62bc9f8a9cf39e98bcd863dc7fab44fef,data/videos/mHtF_5c1DAY_77_0_10_54_366_to_0_11_10_833.mp4,
video-09491,mIZVn2EQ034_24_0_04_13_453_to_0_04_23_930.mp4,extracted,2948817,01f4d81908e4be82d8bbecdc591902db00f022031f9d14f6b8369b32e92e8381,data/videos/mIZVn2EQ034_24_0_04_13_453_to_0_04_23_930.mp4,
video-09492,mIeXd-pNRpw_16_0_02_23_900_to_0_02_36_599.mp4,extracted,4356477,c2df543efb61db48c6f7ba2074543b79f69ea9a3529410e59295b08bfa3fd8c6,data/videos/mIeXd-pNRpw_16_0_02_23_900_to_0_02_36_599.mp4,
video-09493,mItsmNGkWNQ_31_0_08_38_484_to_0_08_49_595.mp4,extracted,3767898,28c026518cf74c09d6f20c10db3c257f48e2ea8a20b60295d903e3585c8b7962,data/videos/mItsmNGkWNQ_31_0_08_38_484_to_0_08_49_595.mp4,
video-09494,mJFxzvx8_dc_43_0_08_01_681_to_0_08_14_227.mp4,extracted,7151491,465f334dec175eb5758b342ae459af1f9a50acebb385ff1a5f6011469fc378f7,data/videos/mJFxzvx8_dc_43_0_08_01_681_to_0_08_14_227.mp4,
video-09495,mJUh7-piQtE_44_0_05_47_000_to_0_06_05_560.mp4,extracted,4669542,4d9463e7c6c09fcd0bc6af5b6791186985dac950e878c294bf25e16fbba76150,data/videos/mJUh7-piQtE_44_0_05_47_000_to_0_06_05_560.mp4,
video-09496,mJiNX27LI9E_23_0_02_18_505_to_0_02_28_882.mp4,extracted,2839842,2d0986bb87f0dd1167e747d443ee297ac4ad28e775d00aab01e00040f864adf9,data/videos/mJiNX27LI9E_23_0_02_18_505_to_0_02_28_882.mp4,
video-09497,mJnvmBKQxJQ_19_0_04_20_240_to_0_04_59_639.mp4,extracted,17363561,dac486256fc4c1d9f1703371f400ff5b7057f393a445ff1afa0a0daeba390b77,data/videos/mJnvmBKQxJQ_19_0_04_20_240_to_0_04_59_639.mp4,
video-09498,mJnvmBKQxJQ_25_0_06_13_680_to_0_06_45_120.mp4,extracted,15628193,d4c67cee2fb017804b4b1fc0ed674d4f67643a2fdfc0ca649d19c41642062eb4,data/videos/mJnvmBKQxJQ_25_0_06_13_680_to_0_06_45_120.mp4,
video-09499,mKDtGnkkodU_27_0_03_34_380_to_0_03_54_167.mp4,extracted,5251554,2651e3fdbf75186bbac6b86e4a33dbd5d07e301b551a49ce8bb9eff0a9efde74,data/videos/mKDtGnkkodU_27_0_03_34_380_to_0_03_54_167.mp4,
video-09500,mKa-dlKrt_Q_24_0_05_55_154_to_0_06_06_265.mp4,extracted,6882466,f52d279c9d6b9f7844d9f0edd527d0da82d553182ea65c3f19c416fe07d87dc3,data/videos/mKa-dlKrt_Q_24_0_05_55_154_to_0_06_06_265.mp4,
video-09501,mKkmvoQbnOI_83_0_13_36_866_to_0_13_49_733.mp4,extracted,5886036,d86cebf40f13fbf9f85556345a460c9f7a1c10bd8b8fd6386c50b0b333bdfb59,data/videos/mKkmvoQbnOI_83_0_13_36_866_to_0_13_49_733.mp4,
video-09502,mLW6aKfmjaM_21_0_02_24_000_to_0_02_38_666.mp4,extracted,4458174,5e54c4758d12fda61303097be0599192f5521eff0e0c921b90b12faa5c55da9d,data/videos/mLW6aKfmjaM_21_0_02_24_000_to_0_02_38_666.mp4,
video-09503,mNnJIxFM2YI_55_0_07_22_233_to_0_07_39_199.mp4,extracted,1477218,8e4e01d1adc6ba16cb2283156695705ebd86888db8648883033dbab9a619e463,data/videos/mNnJIxFM2YI_55_0_07_22_233_to_0_07_39_199.mp4,
video-09504,mO6DfX0scWs_3_0_00_23_757_to_0_00_36_836.mp4,extracted,1939279,0911ddc90f2093e1aa26521f628f530957ee9bbc951f6f13e3d9aefb04ed45e4,data/videos/mO6DfX0scWs_3_0_00_23_757_to_0_00_36_836.mp4,
video-09505,mPGPEc2afA0_26_0_05_19_252_to_0_05_29_962.mp4,extracted,3085117,8789d03f0254fcd4bcd5d55b3fb4c7f1cda7dcbd2c292bd79f4ec51728862065,data/videos/mPGPEc2afA0_26_0_05_19_252_to_0_05_29_962.mp4,
video-09506,mPPD7AGrToM_27_0_05_12_603_to_0_05_43_509.mp4,extracted,6356473,6e04253abed45c4ad9298d147ac442d23183e8485dbf8a6e5a84c2c2235d1db3,data/videos/mPPD7AGrToM_27_0_05_12_603_to_0_05_43_509.mp4,
video-09507,mPl13VayRuo_85_0_14_18_658_to_0_14_35_542.mp4,extracted,7853619,30f831c50fc0be32f5dca10057cd7bca1a10892b3079846800e33106236c1e6c,data/videos/mPl13VayRuo_85_0_14_18_658_to_0_14_35_542.mp4,
video-09508,mQBb5YLdaEU_5_0_00_32_566_to_0_00_56_333.mp4,extracted,8011346,76d02a7daee97d11381b897d55f7665165c599b4f4aa30da3cb7b4194f90f638,data/videos/mQBb5YLdaEU_5_0_00_32_566_to_0_00_56_333.mp4,
video-09509,mQCiOHw5o_c_11_0_02_13_244_to_0_02_29_361.mp4,extracted,7871793,977d9a8517c2e1c20950610b59a31c441c90000887f291afd5cfd7c3fc24abab,data/videos/mQCiOHw5o_c_11_0_02_13_244_to_0_02_29_361.mp4,
video-09510,mQOLy5KOg10_23_0_07_29_966_to_0_07_50_833.mp4,extracted,7030604,e57954671d0dcb3da1d04b36a901ddc63d4c8ea794b8ca75872724d8ee313be6,data/videos/mQOLy5KOg10_23_0_07_29_966_to_0_07_50_833.mp4,
video-09511,mQPEogDYS2w_81_0_13_27_640_to_0_13_40_753.mp4,extracted,6432270,948a09b8a64379a75e17cf02695932430c03c9b5a692da8a8a84f9f580a2a9e0,data/videos/mQPEogDYS2w_81_0_13_27_640_to_0_13_40_753.mp4,
video-09512,mQbfp1Cf_Ik_70_0_11_59_719_to_0_12_35_721.mp4,extracted,13057229,43b657e33f83413c77f7b988c6489bd044cb809af57171b8ff493ece26c3270d,data/videos/mQbfp1Cf_Ik_70_0_11_59_719_to_0_12_35_721.mp4,
video-09513,mQm1ngg_4ic_14_0_03_06_479_to_0_03_25_919.mp4,extracted,12711307,ac629eb86c66d107c504a3cd77f1c01e8111ad3c7a1e0077421e8df9d61d970b,data/videos/mQm1ngg_4ic_14_0_03_06_479_to_0_03_25_919.mp4,
video-09514,mQm1ngg_4ic_27_0_07_06_959_to_0_07_18_759.mp4,extracted,5618506,ad548a2e6b746b9df31dc673a88d167735bdac4983bd457107f5db11ed27eb6c,data/videos/mQm1ngg_4ic_27_0_07_06_959_to_0_07_18_759.mp4,
video-09515,mQqxpdP2R8I_73_0_09_48_955_to_0_10_00_299.mp4,extracted,3545080,22611697f694bc455e739fc80d07825a63bd36a1262425496a6297d0f662c08b,data/videos/mQqxpdP2R8I_73_0_09_48_955_to_0_10_00_299.mp4,
video-09516,mRm0Q_o-ea8_61_0_10_52_985_to_0_11_09_235.mp4,extracted,5422954,a1c90961468407236733a3ad98cd98c5dad37541cb1d0a6d7b706a466f12512c,data/videos/mRm0Q_o-ea8_61_0_10_52_985_to_0_11_09_235.mp4,
video-09517,mSIl6Y7N8g0_24_0_04_32_800_to_0_04_44_120.mp4,extracted,4233095,e49ee7439802aa376a7e8369f516296cefa1d2abf52ec078dab48add3dfd4eae,data/videos/mSIl6Y7N8g0_24_0_04_32_800_to_0_04_44_120.mp4,
video-09518,mSlLBKthD0M_62_0_07_05_258_to_0_07_21_407.mp4,extracted,3797545,7fe2d953fcc8f59a1a970d709e596fbf1dc3a3cc2b03e900e13a869e9366086e,data/videos/mSlLBKthD0M_62_0_07_05_258_to_0_07_21_407.mp4,
video-09519,mTXaXYnzjYM_22_0_04_26_733_to_0_04_44_751.mp4,extracted,5763727,a8bdf149eb1a368e4e285a2c48ca0d43ace8379540946a8e55a9aaa004c606d9,data/videos/mTXaXYnzjYM_22_0_04_26_733_to_0_04_44_751.mp4,
video-09520,mThZvKLa0uI_43_0_07_50_399_to_0_08_01_600.mp4,extracted,10191047,39fcfc1aea91791a51c6770ca30f75c57e2871bb58240003822c22b8335be281,data/videos/mThZvKLa0uI_43_0_07_50_399_to_0_08_01_600.mp4,
video-09521,mThZvKLa0uI_97_0_17_21_666_to_0_17_32_099.mp4,extracted,8488417,7ba12eb388684fe21a725cbfbd044251a16054cefce75245faed961c32d47f88,data/videos/mThZvKLa0uI_97_0_17_21_666_to_0_17_32_099.mp4,
video-09522,mThZvKLa0uI_99_0_17_47_966_to_0_18_01_733.mp4,extracted,11130484,46842f22052bc968f07b702b6b87b01a5bee5e6f269c909e6c57a44bd4c87969,data/videos/mThZvKLa0uI_99_0_17_47_966_to_0_18_01_733.mp4,
video-09523,mUIGZvDD9jg_46_0_07_22_442_to_0_07_41_994.mp4,extracted,5568168,df9f71a4ccc66a82e06a618e34a3749069032bee2b4a33f81023a2c99e96b704,data/videos/mUIGZvDD9jg_46_0_07_22_442_to_0_07_41_994.mp4,
video-09524,mUf00dDUp0Y_1_0_00_29_960_to_0_00_41_280.mp4,extracted,3776147,294e2fb09e92b83579b94f685334fb9510e810e2196b768d5a243a4a5d405a4b,data/videos/mUf00dDUp0Y_1_0_00_29_960_to_0_00_41_280.mp4,
video-09525,mUuwj_3BIjQ_1_0_00_42_475_to_0_00_54_854.mp4,extracted,3872334,dc7813ad09a02246e67944174d5f6a0ad7b93b00c903c2762652dd05d205ea23,data/videos/mUuwj_3BIjQ_1_0_00_42_475_to_0_00_54_854.mp4,
video-09526,mUz29f8mUP0_77_0_14_37_376_to_0_14_52_458.mp4,extracted,3348454,4b4c6f428c323dc8aeca789c6dbdad8562371f1acb1b420f16578eab28f7853a,data/videos/mUz29f8mUP0_77_0_14_37_376_to_0_14_52_458.mp4,
video-09527,mVfxLMg8LmY_2_0_01_05_799_to_0_01_19_966.mp4,extracted,3491424,7bfdff9fe61039637adb81567b386faef7cc1dbde2beab93afb8a68a2173c738,data/videos/mVfxLMg8LmY_2_0_01_05_799_to_0_01_19_966.mp4,
video-09528,mVxwuLCIxuE_24_0_03_54_267_to_0_04_06_045.mp4,extracted,3467044,f39032a60322adf6182b1be97e4156254d22be96a5bbde7e4937350c48c31305,data/videos/mVxwuLCIxuE_24_0_03_54_267_to_0_04_06_045.mp4,
video-09529,mW07cte6MVw_41_0_07_43_029_to_0_08_32_945.mp4,extracted,13818554,c2ddb51f0aadbf1df3f0527f7a8b60dec92760a03000bf9a3a467d1734586b34,data/videos/mW07cte6MVw_41_0_07_43_029_to_0_08_32_945.mp4,
video-09530,mWF9aH2BeZ0_29_0_06_13_940_to_0_06_25_885.mp4,extracted,3817821,d90f0113919a9bda61d361391bf71a6bf756b940957f1569725f7265a76b0faa,data/videos/mWF9aH2BeZ0_29_0_06_13_940_to_0_06_25_885.mp4,
video-09531,mWjg24qfI7s_11_0_01_26_560_to_0_01_39_879.mp4,extracted,1869569,cf95d0fa9dbee0efd8097f24272aad47e509d0f7fb0a99c37a83a6f52adf7e99,data/videos/mWjg24qfI7s_11_0_01_26_560_to_0_01_39_879.mp4,
video-09532,mWloVeVxBJE_42_0_06_55_344_to_0_07_12_386.mp4,extracted,7270874,90ef5ea5bd5307a0d4a963ad35aff6e515ca017dced97839e66e27da7fcb313c,data/videos/mWloVeVxBJE_42_0_06_55_344_to_0_07_12_386.mp4,
video-09533,mXCzXyuJapk_8_0_06_55_233_to_0_07_13_266.mp4,extracted,3289318,73f9c99a612c53e4da49c46c8b1fa324c5d72ab663af2ae50ee2b76714c22836,data/videos/mXCzXyuJapk_8_0_06_55_233_to_0_07_13_266.mp4,
video-09534,mXzwrcDkOMQ_65_0_10_36_136_to_0_10_47_347.mp4,extracted,3814654,7f1a3b148fd4a795f0b0354545b48e5df6e8e727d21df9a2e623108903fb0965,data/videos/mXzwrcDkOMQ_65_0_10_36_136_to_0_10_47_347.mp4,
video-09535,mYH7cGh47_o_11_0_02_32_118_to_0_02_49_602.mp4,extracted,4685525,b62461d418aa0ec66a48e06f599b1ca925f9f9ba3aa55a2c1d8c7bb530c125ff,data/videos/mYH7cGh47_o_11_0_02_32_118_to_0_02_49_602.mp4,
video-09536,mYujyHMr3_A_69_0_13_41_200_to_0_13_52_000.mp4,extracted,4249975,4a262298f82e130117466111f2a7ff3c54b981c1512c54455d8416cd361a6194,data/videos/mYujyHMr3_A_69_0_13_41_200_to_0_13_52_000.mp4,
video-09537,mZBWGKc3rKY_29_0_04_46_222_to_0_05_07_108.mp4,extracted,7205918,81ed6a38b1c81810a7dd187c18124a271b42f2bbc142fca2f4f43020b2fc2a2f,data/videos/mZBWGKc3rKY_29_0_04_46_222_to_0_05_07_108.mp4,
video-09538,mZOPlHOM2r8_51_0_07_12_499_to_0_07_22_809.mp4,extracted,5592097,a4dfed1433f4b6fa2476d0d1565e5360e6e0dfb3b840fdc74e0e5a4b31b93c5c,data/videos/mZOPlHOM2r8_51_0_07_12_499_to_0_07_22_809.mp4,
video-09539,mZPyD1fLAzs_45_0_04_00_673_to_0_04_12_719.mp4,extracted,2437672,e5216ecf10914cb940fc110fa70f9df771895d4a9d16c3628f0facc75c83f2a4,data/videos/mZPyD1fLAzs_45_0_04_00_673_to_0_04_12_719.mp4,
video-09540,mZcKdMs1rsg_22_0_03_32_791_to_0_03_45_958.mp4,extracted,3097204,25b4558ac3632e6e2c345411890ec4e93407d6de1471f314e72429e5f04e00a9,data/videos/mZcKdMs1rsg_22_0_03_32_791_to_0_03_45_958.mp4,
