scope_item_id,scope_status,primary_dimension,secondary_dimensions,confidence,reason_cn
scope-0402,directly_in_scope,C6_reference_frame,,high,对“出口匝道相对主路位于驾驶者哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0403,directly_in_scope,C2_dynamic_spatial,,high,对“冲浪者与岩石之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0404,supporting_operation,C1_occlusion_permanence,C2_dynamic_spatial,medium,对“遥控直升机是先升空还是先从灌木后出现？”，表层只判断进入/离开视野、遮挡时点或持续可见性；在该具体语境中它是 C1 的明确追踪操作，但未直接询问隐藏后的持续存在。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0405,supporting_operation,C2_dynamic_spatial,,medium,对“冲浪者在小浪上是否完成多次转向？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0406,supporting_operation,C5_deformation_state,,medium,对“开箱后鼠标配件按什么顺序被取出？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0407,outside_scope,NONE,,high,对“红色招牌商店位于通道哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0408,directly_in_scope,C5_deformation_state,,high,对“车身部件是否呈现未完成或拆卸状态？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0409,supporting_operation,C2_dynamic_spatial,,medium,对“鱼从水中到手中的顺序是什么？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0410,directly_in_scope,C2_dynamic_spatial,,high,对“冲浪者与岩石的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0411,directly_in_scope,C5_deformation_state,,high,对“男子捆扎后木杆之间的相对状态如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0412,directly_in_scope,C3_action_intent,C2_dynamic_spatial,high,对“驾驶员转动方向盘时车辆行进方向如何变化？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0413,directly_in_scope,C5_deformation_state,C3_action_intent,high,对“男子移动盖板后船内空间状态是否改变？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需绑定动作与空间目标或结果。
scope-0414,supporting_operation,C6_reference_frame,,medium,对“冲浪板在摔倒后呈什么朝向？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0415,supporting_operation,C3_action_intent,,medium,对“小鱼先被女子握住还是先交给另一双手？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0416,supporting_operation,C2_dynamic_spatial,,medium,对“高尔夫球最终停在洞口的哪一侧？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0417,supporting_operation,C6_reference_frame,,medium,对“绿色上衣男子主要朝向同伴还是汽车？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0418,directly_in_scope,C2_dynamic_spatial,,high,对“鱼进入抄网后是否再次离开？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0419,outside_scope,NONE,,high,对“他先抬头还是先戴上蓝色手套？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0420,directly_in_scope,C5_deformation_state,C3_action_intent,high,对“钳子夹住墙内零件后零件是否被取出？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需绑定动作与空间目标或结果。
scope-0421,supporting_operation,C2_dynamic_spatial,,medium,对“车辆先接近低墙还是先转向返回坡道？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0422,directly_in_scope,C1_occlusion_permanence,,high,对“狗跑远时是否短暂离开清晰可见范围？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0423,supporting_operation,C2_dynamic_spatial,,medium,对“滑雪者是否完整滑过栏杆后落回雪面？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0424,directly_in_scope,C5_deformation_state,,high,对“男子手中的橙色绳索是否逐渐展开？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0425,supporting_operation,C3_action_intent,,medium,对“男子先调整车架还是先转动后轮？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0426,outside_scope,NONE,,high,对“镜头校色切换发生在无人机出现之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0427,supporting_operation,C3_action_intent,,medium,对“男子先用剪刀接触肉块还是先放下肉块？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0428,supporting_operation,C2_dynamic_spatial,,medium,对“摔倒发生在越过栏杆之前还是之后？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0429,outside_scope,NONE,,high,对“镜头先展示设备控制盒还是汽车发动机舱？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0430,directly_in_scope,C1_occlusion_permanence,C5_deformation_state,high,对“车顶收起后驾驶者是否持续可见？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。；同时还需识别形变、开合或组装状态。
scope-0431,directly_in_scope,C2_dynamic_spatial,,high,对“第一视角所在载具在水面上是否持续前进？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0432,directly_in_scope,C5_deformation_state,,high,对“天花板上哪一部分已经缺失？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0433,directly_in_scope,C3_action_intent,,high,对“讲解者移动手势的直接目标是展示哪个船内区域？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0434,directly_in_scope,C3_action_intent,,high,对“男子抱着多双鞋从地面起身后走向哪里？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0435,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“飞行器是否完成了明显的滚转？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0436,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“她是否始终面向水面操作？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0437,directly_in_scope,C2_dynamic_spatial,,high,对“海鸟是否从海面上方飞到船旁？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0438,directly_in_scope,C5_deformation_state,,high,对“钩针操作后蓝色橡皮筋结构如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0439,outside_scope,NONE,,high,对“领先车辆位于赛道哪一侧？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0440,directly_in_scope,C6_reference_frame,,high,对“从后座看驾驶员位于观察者哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0441,outside_scope,NONE,,high,对“鱼相对皮划艇船头位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0442,directly_in_scope,C5_deformation_state,,high,对“手指接近灯口时灯的状态是否改变？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0443,supporting_operation,C6_reference_frame,,medium,对“车辆最终是否朝向相机？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0444,supporting_operation,C2_dynamic_spatial,,medium,对“无人机飞过时位于高楼上方吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0445,outside_scope,NONE,,high,对“男子先展示车身外壳还是先展示开孔细节？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0446,supporting_operation,C5_deformation_state,,medium,对“车顶开始移动发生在车辆进入弯道之前还是之后？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0447,outside_scope,NONE,,high,对“天花板缺口相对吊灯位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0448,outside_scope,NONE,,high,对“戴帽男子坐在最初出现的老人哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0449,supporting_operation,C6_reference_frame,,medium,对“摩托车在片段末尾向道路哪一侧偏转？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0450,outside_scope,NONE,,high,对“包装盒位于黑色桌子的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0451,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“镜头前进时两侧店铺的相对位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0452,outside_scope,NONE,,high,对“服装店陈列架相对通道位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0453,directly_in_scope,C3_action_intent,,high,对“镜头移动的直接目标是跟随球还是展示球洞？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0454,outside_scope,NONE,,high,对“镜头先展示车身外壳还是先展示尾部孔洞？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0455,directly_in_scope,C2_dynamic_spatial,,high,对“他与墙上历史照片的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0456,outside_scope,NONE,,high,对“橙色饰边分布在座椅什么位置？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0457,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“镜头从箭体下方向尖端移动吗？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0458,outside_scope,NONE,,high,对“镜头先展示纪念碑还是先转向台阶旁队伍？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0459,directly_in_scope,C3_action_intent,,high,对“操作者把工具接触旋转木杆的直接目标是什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0460,directly_in_scope,C2_dynamic_spatial,,high,对“水翼板在运动中是否始终高于水面？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0461,directly_in_scope,C5_deformation_state,,high,对“汽车引擎盖在整个片段中保持打开吗？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0462,outside_scope,NONE,,high,对“烟柱出现发生在飞机掠过之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0463,outside_scope,NONE,,high,对“孤立树木相对海岸位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0464,outside_scope,NONE,,high,对“马匹位于停放车辆的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0465,directly_in_scope,C5_deformation_state,,high,对“浪峰在移动过程中是否逐渐破碎？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0466,directly_in_scope,C2_dynamic_spatial,,high,对“黑衣男子出现后走向镜头吗？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0467,supporting_operation,C2_dynamic_spatial,,medium,对“汽车最接近相机发生在转弯之前还是之后？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0468,directly_in_scope,C1_occlusion_permanence,,high,对“狗是否短暂进入灌木遮挡区？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0469,supporting_operation,C2_dynamic_spatial,,medium,对“镜头先经过车辆还是先看到远处马匹？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0470,outside_scope,NONE,,high,对“小船相对红色灯塔的位置如何分布？”，核心是一般动作、表情、属性或可见事实识别，未要求六维定义中的高层时空能力。
scope-0471,directly_in_scope,C3_action_intent,C2_dynamic_spatial,high,对“店员从柜台后取出的绿色甜点最终放在哪里？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0472,directly_in_scope,C2_dynamic_spatial,,high,对“两辆摩托车起步后哪一辆先明显领先？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0473,outside_scope,NONE,,high,对“风铃与远岸岛屿的前后关系是什么？”，核心是一般动作、表情、属性或可见事实识别，未要求六维定义中的高层时空能力。
scope-0474,directly_in_scope,C2_dynamic_spatial,,high,对“两只狗的前后关系如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0475,supporting_operation,C6_reference_frame,,medium,对“滑雪者最后朝雪坡的哪个方向滑走？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0476,directly_in_scope,C2_dynamic_spatial,,high,对“红车驶远后是否再次靠近相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0477,outside_scope,NONE,,high,对“镜头先展示窗边吸音板还是中央三脚架？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0478,directly_in_scope,C2_dynamic_spatial,,high,对“飞行器是否始终高于草地？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0479,directly_in_scope,C2_dynamic_spatial,,high,对“推婴儿车的人是否从画面一侧走到另一侧？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0480,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“蓝车在弯道中是否始终朝向相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0481,directly_in_scope,C3_action_intent,,high,对“讲解者转向尾部的直接目标是什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0482,supporting_operation,C2_dynamic_spatial,,medium,对“遥控直升机先升空还是先降落？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0483,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“山谷在道路弯曲过程中位于车辆哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0484,supporting_operation,C2_dynamic_spatial,,medium,对“鱼在水面附近出现后是否被举到船边？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0485,directly_in_scope,C2_dynamic_spatial,,high,对“船与桥墩之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0486,outside_scope,NONE,,high,对“方向盘相对蓝白座椅位于什么位置？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0487,directly_in_scope,C6_reference_frame,,high,对“前方道路弯向驾驶者哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0488,supporting_operation,C2_dynamic_spatial,,medium,对“鱼先在水下绕圈还是先进入抄网？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0489,supporting_operation,C3_action_intent,,medium,对“传中球到达门前后哪队球员先触球？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0490,outside_scope,NONE,,high,对“后门相对侧窗位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0491,outside_scope,NONE,,high,对“圆柱灯相对花瓶和相框位于哪里？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0492,outside_scope,NONE,,high,对“男子在船内先展示座椅还是先展示中央台面？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0493,directly_in_scope,C2_dynamic_spatial,,high,对“人与岸线之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0494,directly_in_scope,C2_dynamic_spatial,,high,对“摩托车与前方红车的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0495,supporting_operation,C6_reference_frame,,medium,对“方向盘位于驾驶室画面的哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0496,supporting_operation,C6_reference_frame,,medium,对“男子的枪口主要朝向水面还是天空？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0497,directly_in_scope,C3_action_intent,,high,对“操作者转身的直接目标是持续跟踪飞行器吗？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0498,supporting_operation,C3_action_intent,,medium,对“他转身指示发生在穿过人群之前还是之后？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0499,directly_in_scope,C1_occlusion_permanence,,high,对“树木经过前景时是否短暂遮挡山谷？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0500,directly_in_scope,C2_dynamic_spatial,,high,对“他与相机之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0501,supporting_operation,C2_dynamic_spatial,,medium,对“白狗与黑狗哪一只先接近相机？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0502,directly_in_scope,C2_dynamic_spatial,,high,对“狗与右侧栏杆的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0503,directly_in_scope,C6_reference_frame,,high,对“从骑手视角看转向车道位于哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0504,supporting_operation,C6_reference_frame,,medium,对“指示时岩石相对男子位于哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0505,directly_in_scope,C1_occlusion_permanence,,high,对“前景立柱何时遮住远处山景？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0506,directly_in_scope,C3_action_intent,,high,对“手指反复指向包装盒的哪个区域？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0507,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“镜头绕车移动时车身朝向如何变化？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0508,supporting_operation,C2_dynamic_spatial,,medium,对“相机从车尾移到车头发生在讲解手势之前吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0509,outside_scope,NONE,,high,对“住宅位于水面的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0510,directly_in_scope,C1_occlusion_permanence,,high,对“白车是否被前景仪表台遮挡过？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0511,directly_in_scope,C2_dynamic_spatial,,high,对“赛马群的领先位置是否发生变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0512,directly_in_scope,C2_dynamic_spatial,,high,对“盒子在讲解过程中是否改变位置？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0513,directly_in_scope,C1_occlusion_permanence,C5_deformation_state,high,对“车门打开后车内空间是否变得可见？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。；同时还需识别形变、开合或组装状态。
scope-0514,outside_scope,NONE,,high,对“镜头先展示港口小船还是大型起重桥？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0515,directly_in_scope,C5_deformation_state,C3_action_intent,high,对“男子对肉块使用工具后肉块是否被分离？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需绑定动作与空间目标或结果。
scope-0516,outside_scope,NONE,,high,对“摩托车经过观众席前是否先产生烟雾？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0517,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“单板相对坡面的朝向如何交替变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0518,outside_scope,NONE,,high,对“果岭旗杆位于沙坑的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0519,outside_scope,NONE,,high,对“成年男子出现是在孩子们散开之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0520,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“镜头平移时山谷先出现在画面哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0521,directly_in_scope,C3_action_intent,C6_reference_frame,high,对“男子指向的目标位于人群哪一侧？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0522,supporting_operation,C2_dynamic_spatial,,medium,对“孩子们在空地上是否朝远处共同跑动？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0523,supporting_operation,C2_dynamic_spatial,,medium,对“球最终停在洞杯的近处还是远处？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0524,supporting_operation,C6_reference_frame,,medium,对“进入弯道后蓝车车头朝向哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0525,directly_in_scope,C5_deformation_state,C2_dynamic_spatial,high,对“孩子们先聚集还是先散开？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0526,directly_in_scope,C1_occlusion_permanence,C6_reference_frame,high,对“无人机从湖面哪一侧进入清晰画面？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。；同时还需处理相机、行动者或对象参照。
scope-0527,supporting_operation,C2_dynamic_spatial,,medium,对“鱼被举起时相对船边位于哪一侧？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0528,directly_in_scope,C2_dynamic_spatial,,high,对“冲线前马群是否逐渐拉开距离？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0529,directly_in_scope,C5_deformation_state,,high,对“鱼竿的弯曲程度如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0530,outside_scope,NONE,,high,对“绿色甜点相对玻璃柜台位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0531,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“镜头沿山路移动时近处护栏如何掠过画面？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0532,directly_in_scope,C2_dynamic_spatial,,high,对“骑手相对岸边向哪个方向移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0533,outside_scope,NONE,,high,对“镜头先展示石像还是先展示戴口罩男子？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0534,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“虾在水草上的朝向是否发生改变？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0535,directly_in_scope,C3_action_intent,,high,对“冲浪者抬起前脚的直接目标是保持平衡吗？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0536,outside_scope,NONE,,high,对“车门数量在侧面镜头中可见为多少？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
