scope_item_id,question_text_cn,rater_1_status,rater_1_primary,rater_2_status,rater_2_primary,dual_rater_consensus,primary_dimension_consensus,rater_1_reason_cn,rater_2_reason_cn
scope-0560,车辆转弯时车头朝向如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问车辆转弯时车头朝向变化,对“车辆转弯时车头朝向如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0561,路边邮箱从骑手视角位于哪一侧？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,明确从骑手视角判断路边邮箱方位,对“路边邮箱从骑手视角位于哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0562,室外有几人共同处理鸟？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,核心是对共同处理鸟的人数进行统计,对“室外有几人共同处理鸟？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0563,成品木杆与对照木杆长度是否相近？,supporting_operation,C5_deformation_state,supporting_operation,C5_deformation_state,both_covered_with_support,C5_deformation_state,比较成品与对照木杆的静态长度状态,对“成品木杆与对照木杆长度是否相近？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0564,遥控飞行器相对操作者如何移动？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,以操作者为参考判断飞行器的运动,对“遥控飞行器相对操作者如何移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0565,电动自行车的电池位于车架什么位置？,supporting_operation,C5_deformation_state,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问电池在自行车车架结构中的安装位置,对“电动自行车的电池位于车架什么位置？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0566,冲浪者何时被浪花完全遮挡？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,询问冲浪者何时被浪花完全遮挡,对“冲浪者何时被浪花完全遮挡？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0567,他低头操作与抬头观察的顺序如何交替？,supporting_operation,C3_action_intent,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问低头操作与抬头观察两个行动阶段的交替顺序,对“他低头操作与抬头观察的顺序如何交替？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0568,后货架与后轮在垂直方向上是什么关系？,supporting_operation,C5_deformation_state,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问后货架与后轮在车辆结构中的垂直关系,对“后货架与后轮在垂直方向上是什么关系？”，核心是一般动作、表情、属性或可见事实识别，未要求六维定义中的高层时空能力。
scope-0569,海鸟接近船时与相机距离如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问海鸟接近船时相对相机的距离变化,对“海鸟接近船时与相机距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0570,工具接触肉块发生在男子展示肉块之前还是之后？,supporting_operation,C3_action_intent,supporting_operation,C3_action_intent,both_covered_with_support,C3_action_intent,询问工具接触肉块与展示肉块的操作顺序,对“工具接触肉块发生在男子展示肉块之前还是之后？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0571,驶出桥下后桥体是否离开视野？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,需要追踪驶出桥下后桥体是否离开视野,对“驶出桥下后桥体是否离开视野？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0572,球在门前混战中是否改变方向？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问球在门前运动中的方向变化,对“球在门前混战中是否改变方向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0573,机器操作后金属条从直线变成什么形状？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问机器操作后金属条由直线变为其他形状,对“机器操作后金属条从直线变成什么形状？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0574,男子系绳的直接目标是什么？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,直接询问男子系绳的目标,对“男子系绳的直接目标是什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0575,深红汽车先正对镜头还是先侧向经过？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,追踪汽车相对镜头由正面到侧向经过的姿态,对“深红汽车先正对镜头还是先侧向经过？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0576,滑雪者落地后是否继续保持平衡？,supporting_operation,C3_action_intent,directly_in_scope,C5_deformation_state,both_covered_with_support,DISAGREEMENT,追踪滑雪者落地后是否继续保持平衡,对“滑雪者落地后是否继续保持平衡？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0577,她先再次取食还是先表现出明显反应？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较再次取食与面部反应的一般事件顺序,对“她先再次取食还是先表现出明显反应？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0578,镜头先经过拖车还是先展示远处马匹？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问镜头移动路径中经过拖车与看到马匹的顺序,对“镜头先经过拖车还是先展示远处马匹？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0579,弯曲后的金属条是否仍完整连续？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问弯曲后金属条是否保持结构连续,对“弯曲后的金属条是否仍完整连续？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0580,马在视频中是否改变了行进方向？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问马在片段中的行进方向是否改变,对“马在视频中是否改变了行进方向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0581,水面先被树木部分遮挡还是后被完整展示？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,追踪水面由树木部分遮挡到完整可见的变化,对“水面先被树木部分遮挡还是后被完整展示？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0582,男子抱着设备走向厨房哪个方向？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问男子携带设备走向厨房的空间方向,对“男子抱着设备走向厨房哪个方向？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0583,镜头是在经过牛群之前还是之后进入较直的路段？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问沿道路经过牛群与进入直路的路径顺序,对“镜头是在经过牛群之前还是之后进入较直的路段？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0584,海边住宅相对水面位于高处还是低处？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问住宅相对水面的静态高低关系,对“海边住宅相对水面位于高处还是低处？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0585,人群在广场中的密度随镜头移动如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问镜头移动时人群在画面中的密度变化,对“人群在广场中的密度随镜头移动如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0586,绿色招牌先出现还是大型红色招牌先出现？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问移动路径中两个招牌出现的顺序,对“绿色招牌先出现还是大型红色招牌先出现？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0587,男子打开了旧车的哪扇门？,directly_in_scope,C3_action_intent,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问男子开门行动所作用的具体车门,对“男子打开了旧车的哪扇门？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0588,肉块在处理过程中是否被分成更小部分？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问肉块在处理过程中是否分裂为更小部分,对“肉块在处理过程中是否被分成更小部分？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0589,无人机短暂变小时是否仍保持在画面中央附近？,directly_in_scope,C6_reference_frame,supporting_operation,C1_occlusion_permanence,both_covered_with_support,DISAGREEMENT,询问无人机远离变小时是否仍保持画面中央位置,对“无人机短暂变小时是否仍保持在画面中央附近？”，表层只判断进入/离开视野、遮挡时点或持续可见性；在该具体语境中它是 C1 的明确追踪操作，但未直接询问隐藏后的持续存在。；同时还需处理相机、行动者或对象参照。
scope-0590,镜头移动时住宅群在画面中向哪侧移动？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问镜头移动时住宅群在画面中的运动方向,对“镜头移动时住宅群在画面中向哪侧移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0591,黑衣男子手指向岩石的哪个部位？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问男子手指指向的岩石具体部位,对“黑衣男子手指向岩石的哪个部位？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0592,镜头从高尔夫球员转向果岭旗杆的顺序是什么？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只询问镜头从球员转向旗杆的展示顺序,对“镜头从高尔夫球员转向果岭旗杆的顺序是什么？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0593,说明书相对鼠标和电池放在桌面的哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问桌面三件物体的静态相对位置,对“说明书相对鼠标和电池放在桌面的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0594,镜头移动时三脚架相对沙发的位置如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,询问镜头移动时三脚架相对沙发的位置变化,对“镜头移动时三脚架相对沙发的位置如何变化？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0595,路牌先出现还是大片针叶树先出现？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问移动路径中路牌与树林出现的顺序,对“路牌先出现还是大片针叶树先出现？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0596,汽车经过近处后车头朝向如何改变？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问汽车经过相机附近后车头朝向变化,对“汽车经过近处后车头朝向如何改变？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0597,白队球员突破后射门是否得分？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问球员突破后射门行动是否实现得分目标,对“白队球员突破后射门是否得分？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0598,工具始终位于瓷砖孔洞的右侧吗？,supporting_operation,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问工具与瓷砖孔洞的静态侧向关系,对“工具始终位于瓷砖孔洞的右侧吗？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0599,右手先穿绳还是先拉紧绳端？,supporting_operation,C5_deformation_state,supporting_operation,C3_action_intent,both_covered_with_support,DISAGREEMENT,询问穿绳与拉紧绳端两个结构操作的顺序,对“右手先穿绳还是先拉紧绳端？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0600,冲浪者接近岩石后是否离开冲浪板？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C5_deformation_state,both_direct,DISAGREEMENT,询问接近岩石后人与冲浪板是否发生分离,对“冲浪者接近岩石后是否离开冲浪板？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0601,男子先取下悬挂物还是先走向室外？,supporting_operation,C3_action_intent,supporting_operation,C3_action_intent,both_covered_with_support,C3_action_intent,询问取下悬挂物与走向室外两个行动阶段的顺序,对“男子先取下悬挂物还是先走向室外？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0602,桌面物品在拆包过程中如何重新排列？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问拆包过程中桌面物品空间排列的变化,对“桌面物品在拆包过程中如何重新排列？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需识别形变、开合或组装状态。
scope-0603,无人机是先远离相机还是先靠近相机？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,相对相机追踪无人机远离与靠近的运动顺序,对“无人机是先远离相机还是先靠近相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0604,两名男子先讨论发动机舱还是先展示驾驶室？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较讨论发动机舱与展示驾驶室的讲解顺序,对“两名男子先讨论发动机舱还是先展示驾驶室？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0605,镜头先展示墙上镜子还是桌面灯具？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较镜子与灯具的镜头展示顺序,对“镜头先展示墙上镜子还是桌面灯具？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0606,狗与右侧栏杆的距离如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问狗与栏杆之间距离的变化,对“狗与右侧栏杆的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0607,镜头先展示花园石像还是先展示戴口罩男子？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较石像与人物的镜头展示顺序,对“镜头先展示花园石像还是先展示戴口罩男子？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0608,白车绕障碍物时行驶轨迹呈什么形状？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问白车绕障碍物时的行驶轨迹形状,对“白车绕障碍物时行驶轨迹呈什么形状？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0609,车辆最终停在道路上吗？,supporting_operation,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问车辆最终是否停在道路上的空间终态,对“车辆最终停在道路上吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0610,男子从远处走近后主要朝哪个方向手势示意？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问男子走近后的手势指示方向,对“男子从远处走近后主要朝哪个方向手势示意？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0611,大型银色鱼与红色虾哪一个先出现？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,核心是两类水生动物的出现顺序,对“大型银色鱼与红色虾哪一个先出现？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0612,冲浪者跌入浪花后是否再次露出水面？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,需要追踪冲浪者跌入浪花遮挡后是否重新出现,对“冲浪者跌入浪花后是否再次露出水面？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0613,镜头移动后哪栋房屋进入画面中央？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,询问镜头移动后哪栋房屋进入画面中央,对“镜头移动后哪栋房屋进入画面中央？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0614,航拍镜头从空地向居民区靠近时距离如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问航拍相机靠近居民区时的距离变化,对“航拍镜头从空地向居民区靠近时距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0615,包装从封闭到展开经历了什么状态变化？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问包装由封闭到展开的状态变化,对“包装从封闭到展开经历了什么状态变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0616,飞机经过航站楼上空时是否已经离地？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问飞机经过航站楼时与地面的高度关系,对“飞机经过航站楼上空时是否已经离地？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0617,狗在远处变小后是否仍可被持续追踪？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,追踪狗远离变小后是否仍能保持视觉连续性,对“狗在远处变小后是否仍可被持续追踪？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0618,水面相对远岸树木的位置是否保持稳定？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,需要跨镜头判断水面与远岸树木的位置关系是否稳定,对“水面相对远岸树木的位置是否保持稳定？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0619,球员与球洞之间的距离随镜头推进如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,询问镜头推进时球员与球洞的距离变化,对“球员与球洞之间的距离随镜头推进如何变化？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0620,白车在空地中是否完成转弯？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问白车在空地中的转弯轨迹,对“白车在空地中是否完成转弯？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0621,女子是否完整穿过狭窄石门？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问女子是否完成穿过狭窄石门的运动过程,对“女子是否完整穿过狭窄石门？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0622,镜头移动时海滨住宅何时进入中央？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,询问镜头移动时住宅进入画面中央的时点,对“镜头移动时海滨住宅何时进入中央？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0623,两人主要查看车辆的侧面还是尾部？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问两人查看车辆时选择的空间目标区域,对“两人主要查看车辆的侧面还是尾部？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0624,折叠机构位于后轮的哪一侧？,supporting_operation,C5_deformation_state,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问折叠机构在后轮组件中的静态位置,对“折叠机构位于后轮的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0625,鳐鱼相对岸边的位置如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问鳐鱼相对岸边的位置变化,对“鳐鱼相对岸边的位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0626,男子是否一直保持面向水面？,supporting_operation,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_covered_with_support,DISAGREEMENT,追踪男子操作时相对水面的主体朝向,对“男子是否一直保持面向水面？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0627,黄色车道结束标志出现于匝道分离之前吗？,supporting_operation,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问出口标志与匝道分离两个路径线索的顺序,对“黄色车道结束标志出现于匝道分离之前吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0628,黄色工具相对编织板位于哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问工具与编织板的静态侧向关系,对“黄色工具相对编织板位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0629,冲浪者下板的直接目标是避免什么？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,直接询问冲浪者下板行动所要避免的结果,对“冲浪者下板的直接目标是避免什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0630,马接近镜头后从哪一侧经过？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问马接近相机后从哪一侧经过,对“马接近镜头后从哪一侧经过？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0631,点亮的圆柱灯位于白色花瓶哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问灯与花瓶的静态侧向关系,对“点亮的圆柱灯位于白色花瓶哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0632,桥墩相对小船从哪侧经过？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问小船通过时桥墩相对相机从哪侧经过,对“桥墩相对小船从哪侧经过？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0633,冲浪者失去平衡前是否完成转向？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问冲浪者失去平衡前是否完成转向,对“冲浪者失去平衡前是否完成转向？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0634,手中物品相对栏杆位于哪一侧？,supporting_operation,C2_dynamic_spatial,supporting_operation,C6_reference_frame,both_covered_with_support,DISAGREEMENT,询问手中物品与栏杆的静态侧向关系,对“手中物品相对栏杆位于哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0635,海浪涌来时人群先后退还是先伸手？,directly_in_scope,C3_action_intent,supporting_operation,C3_action_intent,both_covered_with_support,C3_action_intent,需要理解人群对涌来海浪作出的后退或伸手反应,对“海浪涌来时人群先后退还是先伸手？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0636,火箭在片段中是否发生真实位移？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问火箭在片段中是否发生真实空间位移,对“火箭在片段中是否发生真实位移？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0637,行驶车辆在出口分岔处选择了哪条车道？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C3_action_intent,both_direct,DISAGREEMENT,询问车辆在出口分岔处选择的行驶轨迹,对“行驶车辆在出口分岔处选择了哪条车道？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0638,直升机相对树篱高度如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问直升机相对树篱的高度变化,对“直升机相对树篱高度如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0639,翻滚后他相对相机向哪个方向移动？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,询问翻滚后人物相对相机的运动方向,对“翻滚后他相对相机向哪个方向移动？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
